category,NODE_ID,location,lng,lat,img
bus,107900199,낙산삼거리,127.0103598878,37.5802801396,bus2968
bus,107900196,풍림아파트,127.02207898700001,37.5974334637,bus2969
bus,107900193,월곡중학교,127.04883671040001,37.6067975857,bus2970
bus,107900242,월곡초등학교후문,127.0454756183,37.6113791943,bus2971
bus,107900276,도광사,127.0013581804,37.6154320192,bus2972
bus,107900189,경동고앞,127.0149048675,37.587041431799996,bus2973
bus,107900187,구민회관201동앞,127.00919670100001,37.595528468299996,bus2974
bus,107900186,현대홈마트,127.03286948280001,37.5977742664,bus2975
bus,107900184,풍림아파트.성신초교,127.0230545241,37.595269765,bus2976
bus,107900183,누구나교회,127.04489599440001,37.611908353400004,bus2977
bus,107900277,넓은마당,126.9997383348,37.614685928200004,bus2978
bus,107900179,삼선노인정,127.0138720583,37.5863747515,bus2979
bus,107900178,한신113동앞,127.00852616370001,37.5944634325,bus2980
bus,107900176,종암아이파크2차정문,127.0325169289,37.596973297,bus2981
bus,107900175,개운중학교,127.02508687059999,37.5940465738,bus2982
bus,107900173,태광빌라,127.043916285,37.6122936821,bus2983
bus,107900172,삼선초교,127.0134135316,37.5851065492,bus2984
bus,107900169,동구고등학교후문,127.0084192423,37.5937038561,bus2985
bus,107900168,극동아파트후문,127.0333330207,37.596016114,bus2986
bus,107900167,성북구의회,127.0261062172,37.5944860839,bus2987
bus,107900166,장위1동노인정,127.04304498100001,37.6116143881,bus2988
bus,107000507,고려대역.숭례초교,127.036034544,37.5948925645,bus2989
bus,107900164,극동아파트정문,127.0342670319,37.595419326300004,bus2990
bus,107900163,고려대아이스링크,127.02780656190001,37.5929132964,bus2991
bus,107900161,하트마트편의점,127.0415425301,37.6120812083,bus2992
bus,107900126,선경아파트,127.0343480838,37.5943641285,bus2993
bus,107900124,고려대안암학사,127.029975612,37.5912538614,bus2994
bus,107900123,종암중학교,127.03476769209999,37.593230436599995,bus2995
bus,107900122,고려대법과대학.한국어교육관입구,127.03317350649999,37.5912827419,bus2996
bus,107900121,종암로한진택배,127.0356891028,37.5924290939,bus2997
bus,107900119,성북세무서앞,127.01056590120001,37.5879222642,bus2998
bus,107900117,꿈의숲대명루첸아파트,127.04562164459999,37.6208195823,bus2999
bus,107900116,래미안세레니티,127.0294147509,37.5990565246,bus3000
bus,107900114,양광교회.죽림정사앞,127.02936398969999,37.5995701571,bus3001
bus,107900112,석관동주민센터,127.0613211365,37.6129858688,bus3002
bus,107900111,한신105동앞,127.0091763139,37.5926287832,bus3003
bus,107900250,한신108동앞,127.00951159,37.5935001498,bus3004
bus,107900251,스카이프라자앞.111동앞,127.01041168799999,37.5945110389,bus3005
bus,107900105,한진207동앞,127.0106667452,37.596314093400004,bus3006
bus,107900106,한진202동앞,127.0096986249,37.5965292419,bus3007
bus,107900109,한진204동앞,127.0096872905,37.596445901100005,bus3008
bus,107900264,한진207동앞,127.01056485129999,37.5963489692,bus3009
bus,107900252,스카이프라자앞.111동,127.01037777129999,37.594607819699995,bus3010
bus,107900253,한신108동앞,127.009437821,37.5936618573,bus3011
bus,107900095,삼선동주민센터,127.01425906360001,37.5910090068,bus3012
bus,108000001,수유3동우체국,127.0291614982,37.6413456809,bus3013
bus,108000002,수유3동우체국,127.0288270779,37.6408930184,bus3014
bus,108000003,수유역,127.024004631,37.6365085542,bus3015
bus,108000004,수유역.강북구청,127.02530790450001,37.6375917165,bus3016
bus,108000005,수유시장.성신여대미아캠퍼스앞,127.0241719892,37.6312262117,bus3017
bus,108000006,수유시장.성신여대미아캠퍼스앞,127.024614399,37.6303501914,bus3018
bus,108000007,미아역.신일중고,127.02664930479999,37.6248696784,bus3019
bus,108000008,미아역.신일중고,127.0270450398,37.6242950292,bus3020
bus,108000009,도봉세무서.성북시장,127.028719403,37.619714091300004,bus3021
bus,108000010,도봉세무서.성북시장,127.0292480892,37.6188372063,bus3022
bus,108000011,미아사거리역,127.0299325391,37.6137621245,bus3023
bus,108000012,미아사거리역,127.0302131064,37.612894307800005,bus3024
bus,108000378,수유(강북구청)역,127.02587038280001,37.6382895216,bus3025
bus,108000014,우이동도선사입구.북한산우이역,127.0127134568,37.6626545921,bus3026
bus,108000015,우이동성원아파트,127.013424,37.660809,bus3027
bus,108000016,우이동성원아파트,127.01335700000001,37.662045,bus3028
bus,108000017,진성빌라사거리,127.013759831,37.659690941,bus3029
bus,108000018,서라벌중학교.우이동대우아파트,127.01293031770001,37.6550975836,bus3030
bus,108000019,덕성여대솔밭근린공원,127.0126091716,37.6513809333,bus3031
bus,108000020,4.19민주묘지역,127.0137114618,37.6491109904,bus3032
bus,108000021,4.19민주묘지역,127.01401899999999,37.649113,bus3033
bus,108000022,국립4.19민주묘지입구사거리,127.013448,37.648146999999994,bus3034
bus,108000023,국립4.19민주묘지입구사거리,127.01346732450001,37.647986515700005,bus3035
bus,108000024,국립419묘지삼거리.윤극영가옥,127.010438,37.64653,bus3036
bus,108000025,국립419묘지삼거리.윤극영가옥,127.0106931578,37.6463224596,bus3037
bus,108000026,인수동백운교회입구,127.0106566466,37.644587883,bus3038
bus,108000027,인수동백운교회입구,127.01094217309999,37.644309423,bus3039
bus,108000028,인수중학교.극동아파트,127.010828591,37.6425036675,bus3040
bus,108000029,인수중학교.극동아파트,127.01105293049999,37.6423108154,bus3041
bus,108000030,서울영어마을수유캠프국립재활원입구,127.0119023303,37.6400512667,bus3042
bus,108000031,서울영어마을수유캠프국립재활원입구,127.011851385,37.64030579999999,bus3043
bus,108000032,인수동장미원,127.0155272484,37.6450333774,bus3044
bus,108000033,인수동장미원,127.0159997041,37.6445998945,bus3045
bus,108000034,가오리역,127.01657776350001,37.6418977929,bus3046
bus,108000035,가오리역,127.0168113608,37.6416805827,bus3047
bus,108000036,북부성모의원,127.01746000000001,37.646853,bus3048
bus,108000037,북부성모병원,127.0170948735,37.6467578286,bus3049
bus,108000038,수유2동주민센터우이시장,127.019428906,37.6450886664,bus3050
bus,108000039,수유2동주민센터우이시장,127.020202,37.644892999999996,bus3051
bus,108000040,광산사거리,127.0217661991,37.6433654819,bus3052
bus,108000041,광산사거리,127.021916414,37.643651516999995,bus3053
bus,108000042,우이초등학교후문,127.01362677559999,37.6383971504,bus3054
bus,108000043,우이초등학교후문,127.0138284749,37.6384286647,bus3055
bus,108000044,인수동청수탕입구,127.01286489649999,37.6371680139,bus3056
bus,108000045,인수동청수탕입구,127.0130723558,37.6365184578,bus3057
bus,108000046,우이초등학교,127.01711405360001,37.636508929899996,bus3058
bus,108000047,우이초등학교,127.017357,37.63681,bus3059
bus,108000048,화계사입구.한신대학교대학원,127.013957617,37.6339738966,bus3060
bus,108000049,화계사입구.한신대학교대학원,127.01395223760001,37.6337259037,bus3061
bus,108000050,수유동삼양탕앞,127.015551,37.63408,bus3062
bus,108000051,수유동삼양탕앞,127.0149108072,37.6338204001,bus3063
bus,108000052,화계사입구사거리,127.01689910399999,37.6342866157,bus3064
bus,108000053,화계사입구사거리,127.0168721385,37.6339931438,bus3065
bus,108000054,강북노인종합복지관,127.0189955726,37.6344334502,bus3066
bus,108000055,강북노인종합복지관,127.01914143219999,37.634217125,bus3067
bus,108000056,신일병원,127.02226783389999,37.6347226913,bus3068
bus,108000057,신일병원,127.02121633610001,37.634387116599996,bus3069
bus,108000058,강북구청,127.02601999999999,37.640412,bus3070
bus,108000059,강북구청,127.0262068516,37.640614324299996,bus3071
bus,108000060,강북경찰서입구,127.0286868166,37.6351433469,bus3072
bus,108000061,강북경찰서입구,127.0291221925,37.634986989299996,bus3073
bus,108000062,북부시장입구,127.0318782573,37.6354345171,bus3074
bus,108000063,북부시장입구,127.0322808941,37.6351685497,bus3075
bus,108000064,번동사거리,127.03503100270001,37.6361251293,bus3076
bus,108000065,번동사거리,127.0345096148,37.6356319935,bus3077
bus,108000066,북부수도사업소,127.0361604414,37.6342350364,bus3078
bus,108000067,북부수도사업소,127.0352743398,37.6349568396,bus3079
bus,108000068,수유보건지소,127.01746968350001,37.6333403549,bus3080
bus,108000069,수유보건지소,127.0177047638,37.6332538827,bus3081
bus,108000070,빨래골입구.수유1동주민센터,127.017765125,37.629858846,bus3082
bus,108000071,빨래골입구.서울수유초등학교,127.017982,37.630007,bus3083
bus,108000072,롯데마트삼양점.래미안1차아파트,127.01822400040001,37.6252947897,bus3084
bus,108000073,롯데마트삼양점.래미안1차아파트,127.01843906049999,37.6254702234,bus3085
bus,108000074,삼양초등학교,127.0189878991,37.6232424458,bus3086
bus,108000075,삼양초등학교,127.01908799999998,37.623407,bus3087
bus,108000076,강북청소년문화정보도서관입구,127.02017408409999,37.6218299513,bus3088
bus,108000077,강북청소년문화정보도서관입구,127.02058673319999,37.62151722,bus3089
bus,108000078,삼양동사거리,127.0213079919,37.618088303600004,bus3090
bus,108000079,삼양동사거리,127.0214576496,37.6185334123,bus3091
bus,108000080,송천초등학교.미아뉴타운입구,127.02211036959999,37.6154596915,bus3092
bus,108000081,송천초등학교.미아뉴타운입구,127.0223138592,37.6140963114,bus3093
bus,108000082,삼양동사거리,127.0223396475,37.6191558802,bus3094
bus,108000083,삼양동사거리,127.02179028540002,37.6191447206,bus3095
bus,108000084,성암국제무역고등학교,127.02498422030001,37.6183241886,bus3096
bus,108000085,성암국제무역고등학교,127.02552309549999,37.6179423926,bus3097
bus,108000086,삼양동사거리입구,127.0283809304,37.6172887669,bus3098
bus,108000087,삼양동사거리입구,127.02848700000001,37.617059999999995,bus3099
bus,108000088,강북보건소,127.0390339762,37.6322518875,bus3100
bus,108000089,신창교,127.0385729384,37.633285201,bus3101
bus,108000091,강북보건소,127.03923300000001,37.632478000000006,bus3102
bus,108000092,번동주공4단지,127.0399848073,37.6313780406,bus3103
bus,108000093,초안교,127.04109,37.63111,bus3104
bus,108000094,번동주공3단지,127.0434628856,37.629019578299996,bus3105
bus,108000095,번동주공3단지,127.044375,37.628652,bus3106
bus,108000096,번동주공1단지,127.04812957799999,37.6255071471,bus3107
bus,108000097,번동주공1단지,127.047227,37.627015,bus3108
bus,108000098,오현초등학교,127.0479843518,37.6234130879,bus3109
bus,108000099,북서울꿈의숲,127.0442546555,37.6191713406,bus3110
bus,108000100,송중동한일유엔아이,127.03795343360001,37.6137499056,bus3111
bus,108000101,창문여고앞,127.0354111524,37.611997767,bus3112
bus,108000102,숭곡초등학교입구,127.0318277681,37.6100221835,bus3113
bus,108000106,강북청소년수련관,127.0068382647,37.6456670533,bus3114
bus,108000107,강북청소년수련관,127.00677878719999,37.6457796797,bus3115
bus,108000108,국립4.19민주묘지,127.00914412739999,37.6468996874,bus3116
bus,108000109,국립4.19민주묘지,127.00895700000001,37.64695,bus3117
bus,108000110,강북중학교,127.0235480508,37.6448419212,bus3118
bus,108000111,한성운수차고지,127.036703825,37.634381273,bus3119
bus,108000112,광산사거리,127.02299206459999,37.6425235501,bus3120
bus,108000113,광산사거리,127.02310239139999,37.643844513000005,bus3121
bus,108000115,수유중앙시장,127.0227228438,37.6403601066,bus3122
bus,108000117,대한병원,127.02316928409999,37.636733753899996,bus3123
bus,108000118,삼성화재강북지점,127.02480734059999,37.6355100656,bus3124
bus,108000119,강북구청사거리,127.028315436,37.6388225533,bus3125
bus,108000120,강북구청사거리,127.0285953685,37.6389603513,bus3126
bus,108000121,수송초등학교,127.0313717256,37.6367835337,bus3127
bus,108000122,수송초등학교,127.0316539386,37.6369600703,bus3128
bus,108000123,수유중학교혜화여고,127.0135834136,37.6321134046,bus3129
bus,108000124,혜화여고,127.013795806,37.6319759796,bus3130
bus,108000125,서울정인학교,127.013001965,37.6292133906,bus3131
bus,108000126,우광타운,127.01312692799999,37.6292978747,bus3132
bus,108000127,구세군강북종합사회복지관입구,127.01238602549999,37.6247738195,bus3133
bus,108000128,구세군강북종합사회복지관입구,127.012504,37.62492,bus3134
bus,108000129,솔샘중고등학교.팔팔·미송경로당,127.01313799999998,37.623368,bus3135
bus,108000130,솔샘중고등학교.팔팔·미송경로당,127.0130269844,37.6232608308,bus3136
bus,108000131,동북프라자,127.0184178589,37.6198863577,bus3137
bus,108000132,동북시장,127.01879734389999,37.6199944163,bus3138
bus,108000133,두산위브아파트입구,127.0162572448,37.6200218233,bus3139
bus,108000134,두산위브아파트입구,127.0161949742,37.6201498963,bus3140
bus,108000135,삼각산동SK아파트북한산시티미양초등학교,127.0133943451,37.620184360799996,bus3141
bus,108000136,삼양동벽산라이브파크미양초등학교,127.01260712969999,37.6203083333,bus3142
bus,108000137,SK아파트.벽산아파트상가,127.01119685440001,37.6197323732,bus3143
bus,108000138,SK아파트.벽산아파트상가,127.01134188719999,37.619936905500005,bus3144
bus,108000139,솔샘터널,127.0092342783,37.6187769661,bus3145
bus,108000140,번동주공아파트3단지4단지,127.03993592479999,37.6293796927,bus3146
bus,108000141,번동주공아파트3단지4단지,127.0411343195,37.6301090798,bus3147
bus,108000142,번동초등학교,127.03984187969999,37.628938857899996,bus3148
bus,108000143,번동한솔솔파크,127.0382810784,37.627663862,bus3149
bus,108000144,번동한솔솔파크,127.037812026,37.6275338363,bus3150
bus,108000145,번동해모로아파트,127.0368164778,37.6263750938,bus3151
bus,108000146,번동해모로아파트,127.0370034124,37.6268511292,bus3152
bus,108000147,강북문화정보도서관,127.0372886392,37.6252315157,bus3153
bus,108000148,강북문화정보도서관,127.03692905620001,37.6253893015,bus3154
bus,108000149,동문굿모닝힐,127.0377556282,37.6235474611,bus3155
bus,108000150,동문굿모닝힐,127.0374543779,37.623740389,bus3156
bus,108000151,북서울꿈의숲,127.03752630139999,37.6225842756,bus3157
bus,108000152,꿈의숲롯데캐슬아파트,127.0358153703,37.6179925377,bus3158
bus,108000153,꿈의숲롯데캐슬아파트,127.0359374797,37.6185988921,bus3159
bus,108000154,경남아너스빌.꿈의숲해링턴아파트,127.03450360120002,37.6164972882,bus3160
bus,108000155,경남아너스빌.꿈의숲해링턴아파트,127.03457443549999,37.6167487855,bus3161
bus,108000156,송중초등학교,127.031162228,37.616421633899996,bus3162
bus,108000157,송중초등학교,127.03164868409999,37.6165541394,bus3163
bus,108000158,수유3동우체국,127.02757935540001,37.6400256713,bus3164
bus,108000159,수유3동우체국,127.0281157885,37.640059779299996,bus3165
bus,108000160,수유역.노스페이스문화센터,127.02689739700001,37.6389518521,bus3166
bus,108000161,수유역.강북구청,127.02506074760001,37.637693333200005,bus3167
bus,108000165,미아역8번출구.신일중고,127.025544449,37.627378539,bus3168
bus,108000382,영신여객차고지(우이동종점),127.01134622100001,37.662775116300004,bus3169
bus,108000383,영신여객차고지(우이동종점),127.0112627968,37.6629182765,bus3170
bus,108000172,미아사거리역,127.0297349566,37.6153850288,bus3171
bus,108000173,미아사거리역,127.0304393218,37.6117784388,bus3172
bus,108000175,한신대학교,127.0130710226,37.635375886,bus3173
bus,108000178,수유사거리,127.0243325744,37.6346209227,bus3174
bus,108000179,수유사거리,127.0249133041,37.6349248841,bus3175
bus,108000181,송중동주민센터앞,127.0333691522,37.6160580688,bus3176
bus,108000182,송중동경남아너스빌정문,127.0340849359,37.6132978404,bus3177
bus,108000183,북서울꿈의숲,127.0378333766,37.6227175379,bus3178
bus,108000184,수유역.강북구청,127.0260514034,37.6386311446,bus3179
bus,108000185,삼각산보건지소,127.0154382449,37.617044168,bus3180
bus,108000186,삼각산보건지소,127.0152813623,37.6174683906,bus3181
bus,108000187,삼각산동삼각산아이원아파트후문,127.01883124940001,37.616347829,bus3182
bus,108000188,삼각산동삼각산아이원아파트후문,127.0187454371,37.6162710915,bus3183
bus,108000189,롯데백화점미아점,127.03075617370001,37.614709413,bus3184
bus,108000190,우이동주민센터입구,127.0123580949,37.6476640054,bus3185
bus,108000375,창문여고,127.03586389350001,37.612134011900004,bus3186
bus,108000192,솔샘터널,127.0092116202,37.618743180799996,bus3187
bus,108000193,우이동도선사입구,127.0129571525,37.6627897127,bus3188
bus,108000194,우이동차고지기점,127.01202099999999,37.662987,bus3189
bus,108000195,한성운수종점,127.035297,37.634617999999996,bus3190
bus,108000196,화계사입구.종점,127.01370700000001,37.632628000000004,bus3191
bus,108000198,SK아파트벽산아파트상가,127.01111641850001,37.6196972385,bus3192
bus,108000199,우이동차고지종점,127.0123083642,37.663159184499996,bus3193
bus,108000200,삼각산동삼각산아이원아파트정문,127.0166880013,37.6161778465,bus3194
bus,108000203,삼각산동삼각산아이원아파트정문,127.0164422295,37.616358098,bus3195
bus,108000205,삼각산고.래미안트리베라,127.02181439379999,37.6144302952,bus3196
bus,108000204,삼각산고.래미안트리베라,127.0212027862,37.6144686987,bus3197
bus,108000364,방천시장입구,127.0331472158,37.6112100593,bus3198
bus,108000365,화계사입구.한신대학교대학원,127.01343,37.633257,bus3199
bus,108000369,미아사거리역.롯데백화점,127.0302283114,37.6140792311,bus3200
bus,108000367,삼각산119안전센터,127.0151790977,37.619549299,bus3201
bus,108000368,삼각산119안전센터,127.0153453647,37.6197921935,bus3202
bus,108000372,무량사입구,127.00794393,37.6462100417,bus3203
bus,108000371,무량사입구,127.007842,37.646322999999995,bus3204
bus,108000373,꿈의숲주차장입구,127.0453126023,37.6208649775,bus3205
bus,108000377,수유중앙시장,127.02238759459999,37.6408936108,bus3206
bus,108000376,대한병원,127.0228830982,37.6368331317,bus3207
bus,108900216,우이동,127.01229046879999,37.6634309704,bus3208
bus,108900158,미송경로당,127.0127201301,37.6241772665,bus3209
bus,108900154,번동초교.솔그린APT.하나은행,127.03956433129999,37.6289921152,bus3210
bus,108900153,연일슈퍼,127.0303510091,37.6289011321,bus3211
bus,108900152,빨래골,127.01017946,37.6274393769,bus3212
bus,108900022,본원정사,127.0063793815,37.6381013089,bus3213
bus,108900151,아카데미하우스.통일교육원,127.00201250090001,37.6420400906,bus3214
bus,108900150,성원아파트,127.0133988593,37.6610980709,bus3215
bus,108900148,번동슈퍼,127.03784267350001,37.627648264,bus3216
bus,108900162,샛별슈퍼,127.03109720549999,37.6278746042,bus3217
bus,108900147,수연슈퍼,127.0113566058,37.6277190796,bus3218
bus,108900146,모아빌라,127.00743860950001,37.638200456999996,bus3219
bus,108900217,신성빌라,127.003531011,37.6435025092,bus3220
bus,108900164,송중동주민센터,127.0333691747,37.616108529499996,bus3221
bus,108900156,마을버스사무실,127.0129139934,37.6249774078,bus3222
bus,108900025,청화슈퍼,127.036646366,37.6278189463,bus3223
bus,108900145,믿음슈퍼,127.03212218680001,37.627088585100005,bus3224
bus,108900144,다리앞,127.0122018705,37.6278825764,bus3225
bus,108900143,해청빌라,127.0076913639,37.6375342546,bus3226
bus,108900142,백련사,127.0045157924,37.644192703499996,bus3227
bus,108900141,구세군강북종합사회복지관,127.0138350809,37.6251665309,bus3228
bus,108900140,교육촌경로당,127.03564134959998,37.6271601364,bus3229
bus,108900138,당진슈퍼,127.03232769959999,37.6255143363,bus3230
bus,108900137,삼흥연립,127.013344785,37.628083771,bus3231
bus,108900136,기도원입구,127.0079137924,37.6370107775,bus3232
bus,108900218,강북청소년수련관,127.00702030069999,37.6456973855,bus3233
bus,108900135,보람미용실,127.01540531100001,37.6252573458,bus3234
bus,108900134,영순슈퍼,127.0344605841,37.6266121006,bus3235
bus,108900133,동문굿모닝힐,127.0374657868,37.623899877199996,bus3236
bus,108900132,삼광학원,127.0321493948,37.6244988638,bus3237
bus,108900131,한빛맹아학교,127.01521798969999,37.6287112892,bus3238
bus,108900130,형제슈퍼,127.0098045717,37.6366827714,bus3239
bus,108900129,쌍문교,127.02463863770001,37.6461780008,bus3240
bus,108900128,페리카나치킨,127.01654052,37.625406772,bus3241
bus,108900174,당진슈퍼,127.03255444770001,37.6255678429,bus3242
bus,108900127,동성마트,127.03218753760001,37.623627505500004,bus3243
bus,108900126,한빛예술단,127.01629044010001,37.6293965888,bus3244
bus,108900125,삼성하이츠빌라,127.01101808809999,37.6367334755,bus3245
bus,108900278,도일타운,127.0119357932,37.6367536584,bus3246
bus,108900124,강북중학교,127.023286184,37.6445347047,bus3247
bus,108900123,삼양시장.롯데마트,127.0174161828,37.6250705419,bus3248
bus,108900122,한영교회,127.0323753581,37.623077793,bus3249
bus,108900203,수유1동주민센터.파출소,127.01752500219999,37.6301526349,bus3250
bus,108900211,광산사거리,127.02305664200001,37.6424802856,bus3251
bus,108900121,삼양부동산,127.01801657709998,37.6248776198,bus3252
bus,108900119,제일슈퍼,127.03267178729999,37.622199154499995,bus3253
bus,108900204,진주빌딩,127.01795231979999,37.6309112824,bus3254
bus,108900118,청수탕,127.01265655350001,37.6367446746,bus3255
bus,108900212,강북구청,127.0259840261,37.6403810594,bus3256
bus,108900172,삼양오거리,127.0188481065,37.624789183699995,bus3257
bus,108900277,도일타운,127.01182378709998,37.6369021524,bus3258
bus,108900117,홈빌라트,127.0329273916,37.62124033,bus3259
bus,108900205,광성슈퍼,127.01863809129999,37.632148362399995,bus3260
bus,108900116,인수초중학교,127.01078341629999,37.643556134099995,bus3261
bus,108900177,수유역,127.0249677991,37.6375906296,bus3262
bus,108900195,오현초등학교,127.0459678973,37.6235355369,bus3263
bus,108900115,구.삼양극장,127.0211399902,37.6248635854,bus3264
bus,108900114,꿈의숲해링턴아파트101동앞,127.0331749954,37.6201373335,bus3265
bus,108900113,화계유치원,127.019526826,37.6338728904,bus3266
bus,108900206,한신대신학대학원.화계사,127.01398396350001,37.6337304054,bus3267
bus,108900111,주공1.2단지한진아파트,127.04474999440001,37.625337271199996,bus3268
bus,108900163,삼양신협,127.02329154780001,37.6254173467,bus3269
bus,108900110,번3동주민센터,127.04660395030001,37.6261592427,bus3270
bus,108900168,미아사거리전철역,127.0304840558,37.612968772399995,bus3271
bus,108900109,꿈의숲해링턴아파트105동앞,127.03358416549999,37.6183851236,bus3272
bus,108900207,삼양탕,127.0149765253,37.6338294026,bus3273
bus,108900108,국립재활원,127.0115682035,37.6402544989,bus3274
bus,108900106,신원아파트.북서울꿈의교회,127.044224785,37.626116005300005,bus3275
bus,108900105,미아역6번출구,127.02538648059999,37.625939543,bus3276
bus,108900103,꿈의숲해링턴아파트108동앞,127.033985486,37.6166641214,bus3277
bus,108900102,북한산스카이빌딩,127.0236086128,37.6356860225,bus3278
bus,108900101,송암교회.화계사거리.수유보건지소,127.016816616,37.6339778333,bus3279
bus,108900233,강북구의회.강북문화예술회관,127.0142820851,37.6403416065,bus3280
bus,108900100,경남아너스빌정문,127.0344291798,37.6130688648,bus3281
bus,108900099,기산아파트.2단지후문,127.04423926770001,37.6276136002,bus3282
bus,108900098,미아역7번출구,127.0258819751,37.6267842663,bus3283
bus,108900178,수유역,127.02538814110001,37.6374815091,bus3284
bus,108900234,가오리,127.016284405,37.6406305942,bus3285
bus,108900169,송중동주민센터,127.0336239934,37.6159868107,bus3286
bus,108900215,쌍문교,127.0245795335,37.6456427714,bus3287
bus,108900097,주공3단지정문,127.04230682219999,37.6282486714,bus3288
bus,108900096,깨순이김밥,127.0253321368,37.6260467836,bus3289
bus,108900095,8번지입구,126.45723000000001,37.440965000000006,bus3290
bus,108900094,번동삼거리,127.0279469112,37.6350975692,bus3291
bus,108900093,벽산아파트,127.0199332209,37.640982356900004,bus3292
bus,108900092,한양아파트입구.삼덕상운,127.0409777233,37.627989628499996,bus3293
bus,108900091,삼양신협,127.02351969610001,37.6256382551,bus3294
bus,108000339,미아사거리역2번출구,127.03086106290002,37.6139755293,bus3295
bus,108900090,양지빌라,127.0380243258,37.6150510498,bus3296
bus,108900089,성당앞,127.0220299226,37.6422570137,bus3297
bus,108900088,하나은행.새마을금고,127.0395277612,37.6287446347,bus3298
bus,108000366,북서울꿈의숲,127.04409585360001,37.6189853257,bus3299
bus,108900087,강북반석교회,127.0214408606,37.6251048164,bus3300
bus,108900086,8번지슈퍼,127.0380371932,37.6158503081,bus3301
bus,108900085,롯데백화점,127.03093771350001,37.614455285700004,bus3302
bus,108900083,중앙시장,127.0224706365,37.6403898489,bus3303
bus,108900184,강북구민운동장.4단지,127.03859735479999,37.630107976,bus3304
bus,108900173,훌랄라치킨,127.0188730581,37.624899112,bus3305
bus,108900082,산장빌라,127.03804768239999,37.6164279001,bus3306
bus,108900081,화계유치원,127.01932744209999,37.6339936682,bus3307
bus,108900189,강북보건소.번2동주민센터,127.03706854059999,37.631544792,bus3308
bus,108900079,삼일약국.롯데마트,127.0179320311,37.6250378278,bus3309
bus,108900078,삼우하이츠빌라,127.0372251142,37.6160812447,bus3310
bus,108900077,꿈의숲해링턴아파트108동앞,127.03406762649999,37.6167136521,bus3311
bus,108900208,성일빌딩,127.01839112209998,37.6322619376,bus3312
bus,108900076,금호.현대아파트,127.0363141169,37.6318694163,bus3313
bus,108900075,삼양시장,127.01735152239999,37.6252316268,bus3314
bus,108900074,한일아파트후문,127.0371511878,37.6154856509,bus3315
bus,108900073,꿈의숲해링턴아파트105동앞,127.0336691211,37.618394109200004,bus3316
bus,108900209,수유1동주민센터.파출소,127.0175703804,37.630402228099996,bus3317
bus,108900072,수유역,127.0245853867,37.636850809,bus3318
bus,108900071,로얄공인중계사무소,127.0350081615,37.632733949,bus3319
bus,108900070,페리카나치킨,127.016582455,37.625484259299995,bus3320
bus,108900069,장미맨션,127.0371417568,37.6147440609,bus3321
bus,108900068,꿈의숲해링턴아파트101동앞,127.03331541909999,37.620030966,bus3322
bus,108900067,한빛예술단,127.01627209780001,37.6296268423,bus3323
bus,108900066,주공5단지,127.03437397309999,37.6333955299,bus3324
bus,108900065,보람미용실,127.015432518,37.6253402419,bus3325
bus,108900064,한일아파트정문,127.03712211889999,37.613977243499995,bus3326
bus,108900063,홈빌라트,127.0330531131,37.6211844276,bus3327
bus,108900062,한빛맹아학교,127.015157464,37.6287953314,bus3328
bus,108900230,송암교회.화계사거리.수유보건지소,127.01701135459999,37.6342732728,bus3329
bus,108900061,강북종합시장,127.0253984583,37.6411606222,bus3330
bus,108900060,금강산병원.전자공단,127.0337455976,37.6344085277,bus3331
bus,108900157,구세군강북종합사회복지관,127.0137637329,37.625303504,bus3332
bus,108900059,8번지입구,127.0377245997,37.613707628,bus3333
bus,108900058,제일슈퍼,127.0327828202,37.6222270573,bus3334
bus,108900057,삼흥연립,127.01344109909999,37.6282121507,bus3335
bus,108900210,성당앞,127.02188944209999,37.6423669718,bus3336
bus,108900180,번동5거리.북부노동지청,127.0340110218,37.6350464176,bus3337
bus,108900056,다리앞,127.01222454370001,37.627969078,bus3338
bus,108900055,한신대신학대학원.화계사,127.01353761690001,37.634119725,bus3339
bus,108900054,벽산아파트,127.0199139997,37.6411409504,bus3340
bus,108900159,월산슈퍼,127.012515263,37.6252901267,bus3341
bus,108900053,방천시장입구,127.03340198549999,37.6109552133,bus3342
bus,108900052,한영교회,127.03252427940001,37.6229939721,bus3343
bus,108900051,수연슈퍼,127.0113792758,37.6278069236,bus3344
bus,108900232,유진슈퍼,127.0132670716,37.63553896,bus3345
bus,108900235,가오리,127.01622890979999,37.6407630608,bus3346
bus,108900050,정은빌라,127.012449672,37.6259965831,bus3347
bus,108900049,미아사거리역,127.0309028649,37.6127265273,bus3348
bus,108900048,삼광학원,127.03227624629999,37.6244222371,bus3349
bus,108900047,빨래골,127.0100814183,37.6274903404,bus3350
bus,108900046,청수탕,127.01266792969999,37.6369587608,bus3351
bus,108900236,강북구의회.강북문화예술회관,127.014098535,37.6404389454,bus3352
bus,108900045,빨래골입구,127.01236479479999,37.6265516594,bus3353
bus,108900044,삼성하이츠빌라,127.011080062,37.6368907918,bus3354
bus,108900043,국립재활원,127.01197612850001,37.6402256236,bus3355
bus,108900042,성원아파트,127.01340321069999,37.6617153182,bus3356
bus,108900041,수유역.강북구청,127.0259230173,37.6376399831,bus3357
bus,108900040,청소년독서실,127.0122706768,37.6260353485,bus3358
bus,108900039,믿음슈퍼,127.0322943991,37.627102054299996,bus3359
bus,108900038,형제슈퍼,127.00979958020001,37.6368864275,bus3360
