Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
꽃바람,호우앤프랜즈,36618482,2023.07.12,237,"어제 먹다 남은 커피를 마시는데
네가 준 바다 포스터 내 눈에 들어와

나 지금 너에게 전화하고 있어
마음의 준비를 해줘 너와 떠날 거니까

네가 보낸 바닷속으로

캘리포니아 해변으로 가자
바다 위로 너와 함께
붉은 노을을 바라보고 싶어
캘리포니아 해변을 가보자
밤하늘에 쏟아지는
너와 나의 별을 바라보고 싶어

네가 보낸 바닷속으로

캘리포니아 해변으로 가자
바다 위로 너와 함께
붉은 노을을 바라보고 싶어
캘리포니아 해변을 가보자
밤하늘에 쏟아지는
너와 나의 별을 바라보고 싶어

캘리포니아 해변으로 가자
바다 위로 너와 함께
붉은 노을을 바라보고 싶어
캘리포니아 해변을 가보자
밤하늘에 쏟아지는
너와 나의 별을 바라보고 싶어"
SUMMER ISLAND,윤지성,36613596,2023.07.12,25,"Yeah!
Somebody hear me
Come and play with me
One two one two everybody rock
즐겨봐 나에게 빠져
One two one two 나와 함께 해
날 봐 look at me
Let's get it go Let's get it now (Ah)
Never stop 지금 우리 Rock N Roll
리듬을 타 파도를 타
(Singing)
It's me
Rock rock never stop oh rock rock 소리쳐
R O C K N Roll l know it's crazy
It's me
Rock rock never stop oh rock rock 소리쳐
R O C K N Roll cause I'm a big shot, me
Never stop
One two one two everybody rock
들어봐 기타 소리를
One two one two rock에 미쳐봐
날 봐 look at me
Let's get it go Let's get it now (Ah)
Never stop 지금 우리 Rock N Roll
리듬을 타 파도를 타
(Singing)
It's me
Rock rock never stop oh rock rock 소리쳐
R O C K N Roll l know it's crazy
It's me
Rock rock never stop oh rock rock 소리쳐
R O C K N Roll cause I'm a big shot, me
Guitar
Drums
Bass
We are a rock band
Rock rock never stop oh rock rock 소리쳐
Rock rock never stop oh rock rock 소리쳐
Rock rock never stop oh rock rock 소리쳐
Rock rock never stop oh rock rock 소리쳐
Rock rock never stop oh rock rock 소리쳐
Rock rock never stop oh rock rock 소리쳐"
Rainy day,차우 (Chawoo),36613659,2023.07.11,251,"잠을 한 숨도 못 잤어
어떤 노래 가사처럼
커피를 마신 것도 아닌데

무슨 노랠 해야 하는지
잊었었는데 이젠 알아
네가 그걸 좋아하잖아

너무 많이 미뤄버린 연락들과
만나기 싫은 사람들 틈에
갇혀있는 날 끌고 나가 줘
I want to shoot a movie with you

I want to shoot a movie with you
I want to shoot a movie with you
I want to shoot a movie with you

I want to shoot a movie with you
I want to shoot a movie with you
I want to shoot a movie with you

잃어버린 걸 찾고 싶어
나른했던 그 늦은 밤에
아무도 없는 낯선 도시로

너무 많이 미뤄버린 연락들과
만나기 싫은 사람들 틈에
갇혀있는 날 끌고 나가 줘
I want to shoot a movie with you

I want to shoot a movie with you
I want to shoot a movie with you
I want to shoot a movie with you

I want to shoot a movie with you
I want to shoot a movie with you
I want to shoot a movie with you"
"From this love (Feat. Nathania, B JYUN.)",INDOW,36613210,2023.07.11,128,"내게 잘 지내잔 말 바라지 마요
그대에겐 상처만 줄 테죠
그댈 안을 수 없어요
아직 내 안에 있는 자리가 너무 커
손쓸 방법을 알 지 못해서
그대 올 수가 없대요
다시 누군갈 만나 또 비슷한 감정을 나누고
나의 사랑이 너의 사랑보다 길지 않기를 기도하네
Yeah I know I’m so bad so bad so bad
아직 내 머릿속에 속에 속에
비워지지 않는 그 말들에 나를 방치하곤 해
우린 고장 나버린 시곗줄처럼
시간을 붙잡지 못한 채로
점점 의밀 잃어가요
그대와 난 참 쉬웠던 인연은 아니죠
그때 너와 함께했던 날을 기억해요
사라지진 않죠 저물 뿐인 걸요
그때 너와, 그때 나와, 그대와 난
Yeah I know I’m so bad so bad so bad
아직 내 머릿속에 속에 속에
지워지지 않는 그 말들에 나를 방치하곤 해
Yeah I know I’m so bad so bad so bad
아직 내 머릿속에 속에 속에
지워지지 않는 그 말들에 나를 방치하곤 해"
babyrain,Movin(무빈),36614161,2023.07.10,114,"어쩌다 마주친 그대 모습에
내 마음을 빼앗겨 버렸네
어쩌다 마주친 그대 두 눈이
내 마음을 사로잡아 버렸네
그대에게 할 말이 있는데
왜 이리 용기가 없을까
음 말을 하고 싶지만 자신이 없어
내 가슴만 두근두근
답답한 이 내 마음 바람 속에 날려 보내리
피어나는 꽃처럼 아름다운 그녀가
내 마음을 빼앗아 버렸네
이슬처럼 영롱한 그대 고운 두 눈이
내 마음을 사로잡아 버렸네
그대에게 할 말이 있는데
왜 이리 용기가 없을까
음 말을 하고 싶지만 자신이 없어
내 가슴만 두근두근
바보 바보 나는 바보인가봐
그대에게 할 말이 있는데
왜 이리 용기가 없을까
음 말을 하고 싶지만 자신이 없어
내 가슴만 두근두근
바보 바보 나는 바보인가봐
바보 바보 나는 바보인가봐"
나 없이도,성영주,36607223,2023.07.10,15,"Software!!!!!
먼저 선을 넘은 심장이
승리의 영광을 찬탈해
생사의 여탈 따위는
지상 과제가 아니지
결승선 저편에는
차가운 심장만이
잔혹한 속죄의 숙명
슬픈 눈의 소년을 깨워
달려라 I'm your software
뜨거운 심장으로
자율의 모비스와 함께
앞서라 I'm your software
뜨거운 심장으로
생명의 꽃을 피우게 yeah yeah
숨 막힐 때도 멈추고파도
미친 듯이 달려 나가
앞선 심장이
결승선 위에서 박동하도록
달려라 I'm your software
뜨거운 심장으로
자율의 모비스와 함께
앞서라 I'm your software
뜨거운 심장으로
생명의 꽃을 피우게 yeah yeah
Software!!!!!"
"Summer Session (Feat. Tucuxi, 강지연)",마리솔 (Marisol),36607594,2023.07.10,52,"I’ve tried to find out
I try to remember days gone by

I wanna cry out loud
But I can’t find a place to hide myself

Uh hu Uh hu
Uh hu Uh hu hu

I thought there was always tomorrow
All that’s left for me is sorrow
I am sorry

I try to hold on tight
to the moments we once had

I wanna turn back time
But there is nothing I can do

Uh hu Uh hu
Uh hu Uh hu hu
I thought there was always tomorrow
All that’s left for me is sorrow
I am sorry. Sorry

I search through my memories
but there’s so little things to find
I search through my melodies
I hope that I can find

I search through my memories
but there’s so little things to find
I search through my melodies
I hope that I can find

Someday, Someday, Someday"
오류,daisy (데이지),36604717,2023.07.09,662,"아름다움은 홀리듯 새빨간 진실을 알면서
휘청거리는 기억에 단맛을 심어 놓고
나를 찾던 목소리도 이제는 희미해져 가

다 알면서 말 못 했어
너와 내가 맹세한 아침에
둘만의 미래를 모두 알아도
save me를 눌러줘
자, 시작해 사랑을 해

사랑을 원해
사랑을 원해
사랑을 원해

사랑을 원해
사랑을 원해
사랑을 원해
사랑을 원해

그녀를 원해
그녀를 원해"
춤을 추자 우리,박현서,36605345,2023.07.09,72,"다 부숴버릴 거야
아침에 일어나
깨질듯한 두통에 울렁이는 속
출근 생각 못 하고 또 부어라 마셔라
어제의 나를 파괴해
역으로 가는 길
인상 좋아 보이세요
한시가 급한
내 앞길 막아서는 도믿보이
도믿걸을 파괴해
아 큰일 났다 액정 또 나갔다 (파괴 파괴 파괴왕)
아 어떡하지 또 문 닫았다
오우오 9호선 지옥철 안에 갇혀 
내 안에 파괴왕이 깨어난다
오우오 이 지겨운 세상에다
와 빵야 빵야 빵야 빵빵
난 파괴왕
끝없는 업무 지옥
사수해 정시 퇴근
야근은 없다! 집에 가자!
날 붙잡는 주둥이를 파괴해
아 큰일 났다 멘탈 또 나갔다
아 어떡하지 오늘 회식이다
오우오 술 취한 심야버스에
갇혀 내 안의 파괴왕이 깨어난다
오우오 이 지겨운 하루에다
와 빵야 빵야 빵야 빵빵 난 파괴왕
파괴할 것이 있는 곳엔 언제나
나타나는 난 정의의 사도 파괴왕
도와줘요 파괴왕
오우오 1호선 지옥철 안에 갇혀
내 안에 파괴왕이 깨어난다
오우오 2호선 지옥철 안에 갇혀
내 안에 파괴왕이 깨어난다
오우오 9호선 지옥철 안에 갇혀
내 안에 파괴왕이 깨어난다
오우오 이 지겨운 세상에다
와 빵야 빵야 빵야 빵야
두구두구두
두구두구두 두구두구
피슝 빵 짜가자가 짜짜
짜짜자 짜짜"
혼자 걷는 밤 (Feat. Odett),초묘 (超妙),36604774,2023.07.08,99,"Look at the different faces
It reminds me where I am

Some greet me with the faces
As if they knew me well

Everyone seems free here
I’m also gradually letting my guard down

shall we go higher?
yeah, Let's go further
shall we go higher?

‘Where should I walk?’
Even this kind of problem is fun here

I try to run as hard and
climb up high as I can

Everyone seems free here
I’m also gradually letting my guard down

shall we go higher?
yeah, Let's go further
shall we go higher?

shall we go higher?
yeah, Let's go further
shall we go higher?
yeah, Let's go further

Every day, new things
that make me feel good

Every day, new things
that make me feel good"
honest,Jimmy Brown,36601151,2023.07.07,"21,873","지금 이 말이
우리가 다시
시작하자는 건 아냐
그저 너의
남아있던 기억들이
떠올랐을 뿐이야

정말 하루도 빠짐없이 (너는)
사랑한다 말해줬었지
잠들기 전에 또
눈 뜨자마자 말해주던 너
생각이 나 말해보는 거야

예뻤어
날 바라봐 주던 그 눈빛
날 불러주던 그 목소리 다 다
그 모든 게 내겐
예뻤어
더 바랄 게 없는듯한 느낌
오직 너만이 주던 순간들 다 다
지났지만 넌 너무 예뻤어

너도 이제는
나와의 기억이
추억이 되었을 거야
너에게는
어떤 말을 해도 다
지나간 일일 거야

정말 한 번도 빠짐없이 (너는)
나를 먼저 생각해 줬어
아무 일 아니어도
미안해 고마워해주던 너
생각이 나 말해보는 거야

예뻤어
날 바라봐 주던 그 눈빛
날 불러주던 그 목소리 다 다
그 모든 게 내겐
예뻤어
더 바랄 게 없는듯한 느낌
오직 너만이 주던 순간들 다 다
지났지만 넌 너무 예뻤어

아직도 가끔 네 생각이 나
어렵게 전화를 걸어볼까
생각이 들 때도 많지만
Baby I know it's already over
아무리 원해도 너는 이제
이미 끝나버린 지난날의
한편의 영화였었단 걸 난 알아

마지막
날 바라봐 주던 그 눈빛
잘 지내라던 그 목소리 다 다
그마저도 내겐
예뻤어
내게 보여준 눈물까지
너와 가졌던 순간들은 다 다
지났지만
넌 너무 예뻤어"
MBTI i,DOKO (도코),36601154,2023.07.08,156,"길던 나의 여정이 다 해
나의 여기까지 옴에
too many problems
빌던 임마의 꼬리엔 화염
don’t stand behind me, I got
Ah, they never can bury me
Ah, siblings pay me
even if transmitter shoots me
but I’m alive, f it up
transpose all the fakers
I swear to tribe
Ah, I’m gonna find you
아무도 몰랐다
그가 나타난 밤
태초에 빛이 있으라
후 되려 가려진 말
그 자의 어둠이 외면을
삼켜 가렸더나
내면에 붙은 불이
상공에서야 드러났으니
단발마,
뚫어라 뚫어 내가 다 타더래도
끝내 도착한 파편이 한낱 조각이래도
웃어라 혹여 세상이 망한대도
끝내 멸망한 내 세상이 마치 불이 되듯
let me say
try to hate me
even evil did that
now you see me
this ubermensch
never sell myself
on that percentage
no dc but this superman
내가 낼 젤 알지
100코인은 내야
겨우 함 죽던 애
안돼 돌아가
져줄 마음 없어
이 판사는 사람만 특별해
Got the stars
Shine and bright
Ride this rocket we shot
덜 익은 소원은 잊어
이 맘엔 다 이유가
Got the stars
Shine and bright
Ride this rocket we shot
덜 익은 소원은 잊어
이 말엔 다 이유가
Ah, they never can bury me
Ah, siblings pay me
even if transmitter shoots me
but I’m alive, f it up
transpose all the fakers
I swear to tribe
Ah, I’m gonna find you
even if transmitter shoots me
but I’m alive, f it up
transpose all the fakers
I swear to tribe
the place me be
will be the paradise
or Imma die young
cos I'm the meteorite"
잊는 법,이예준,36601187,2023.07.08,"1,071","난 오늘도 술잔을 기울여
술잔에 비친 네 얼굴 네 모습
생각이 나서 오늘도
난 이 술잔을 놓지 못해

이렇게 비틀대며 혼자 걷는 이 길
언제나 둘이 함께 걸었던 그 길인데
이제는 걷기 힘들 만큼 기울어진
이 길을 혼자 걸으면서 네 생각을 해

그리워서 너무 그리워서
아무 말 못 하는 빈 전화를 걸었어
누구냐고 묻는 네 목소리가 듣고 싶어서
보고 싶단 한 마디 말 못 하고
장난 전화처럼 그냥 끊어버렸어
이미 난 너에게 지워져버린 것 같아서

이렇게 술에 취해 혼자 걷는 이 길
오늘은 왜 이렇게 눈물이 나는 건지
이제는 함께 할 수 없는 이 길 위에서
멍하니 하늘 바라보며 네 생각을 해

그리워서 너무 그리워서
아무 말 못 하는 빈 전화를 걸었어
누구냐고 묻는 네 목소리가 듣고 싶어서
보고 싶단 한 마디 말 못 하고
장난 전화처럼 그냥 끊어버렸어
이미 난 너에게 지워져버린 것 같아서

의미 없이 술에 취해 사는 날들
이제는 익숙해져 가지만
너를 볼 수 없는 앞으로의 날은
시간이 지나도 난 힘이 들어

이제서야 우리 헤어진 후에야
깨달아버린 너를 향한 내 마음을
전하지 못하는 지금 나의 맘이 서러워서
그리워도 보고 싶어져도
용기 없는 내가 너무 못나서
오늘도 이렇게 나는 술잔을 기울여"
Keep Me Busy,펀치 (Punch),36602086,2023.07.08,47,"마치 너에게 연결된듯한 그런 기분을 느껴
아무리 설명해도 못 믿겠지만
니 주변을 잠시 둘러봐.
그 아무도 모르던 세계에 너와 지금 함께 있잖아.
영원한 건 없겠지만
이 순간만큼은 영원하길 기도해
우리 마지막 페이지를 넘겨 Right.
이 세상의 전부를 다 줄테니
보이지 않던 미래 후회뿐인 과거도
지금 나와 한걸음 걸어봐
단 하나의 마음으로
너와 내 마음속에 살아
영원히 숨을 쉴거야.
너에게 Sync Sync Sync 나에게 Sync Sync Sync
너에게 Sync Sync Sync 나에게 Sync Sync Sync
우리들의 과거 미래 오늘까지
다 너에게 Sync
너에게 Sync
새로움은 늘 겁이되고 익숙함은 편안해
떨려오는 마음을 감출수가 없는 이유야.
여전히 겁이 나지만
딱 오늘하루만 영원하기로 해.
우리 마지막 이야기를 쓰자 Right now
한동안 날 그리워 할테니.
보이지 않던 미래 후회뿐인 과거도
지금 나와 한걸음 걸어봐.
단 하나의 마음으로
너와 내 마음속에 살아
영원히 숨을 쉴거야.
너에게 Sync Sync Sync 나에게 Sync Sync Sync
너에게 Sync Sync Sync 나에게 Sync Sync Sync
우리들의 과거 미래 오늘까지
다 너에게 Sync
너에게 Sync
그 누구도 간 적 없는 낯선 꿈이 될거야.
너와 내가 마주할 세상은.
현실 앞에 무너져.
끝이라 믿었던 그 순간.
새롭게 시작 될거야.
너에게 Sync Sync Sync 나에게 Sync Sync Sync
너에게 Sync Sync Sync 나에게 Sync Sync Sync
우리들의 과거 미래 오늘까지 다
너에게 Sync.
너에게 Sync"
"안녕, 나의 이름은 (feat. 숨비)",정오월,36602995,2023.07.08,39,"여기 버리고 가요
나를 잊지 말아요
왜 또 떠나가나요
나는 늘 여기 있어요
낮은 담벼락 속 끼어든 햇빛은
몇 해의 계절이 지났는지 몰라
저기 걸려있는 우리의 바다는
아마 눈물일지 몰라
만들다 말았던 의자엔
누가 앉을 수 있나요
여기 버리고 가요
나를 잊지 말아요
왜 또 떠나가나요
나는 늘 여기 있어요
살갗에 닿이는
바람은 나의 꿈
그것은 나의 힘
뒤돌아보는 건 내가 할 일이야
서운한 어제도 섭섭한 여름도
만들다 말았던 의자엔
누가 앉을 수 있나요
여기 버리고 가요
나를 잊지 말아요
왜 또 떠나가나요
나는 늘 여기 있어요"
Love,hWY,36603212,2023.07.07,325,"우 우우 우우우
우 우우 우우우

아침에 눈을뜨자마자 니 생각이나
어쩌면 처음인지 몰라 이런 어색한 기분
몸을 일으키자마자 니 사진을봐
왠지 하루종일 나 이럴것만 같아

이맘이 뭘까 고민을해봐
아직은 조심스러워
아무렇지 않은 척하며
애써 외면해 보지만

어딜봐도 니가 떠올라
어떡해도 막을수가 없어
그렇게 멀리 있는 니가 왜
영화처럼 선명한 걸까

널 생각하면 웃음이나
그러다가 다시 눈물이나
어떤말도 설명 못해
정말로 너를 사랑 하게됐나봐

우 우우 우우우
우 우우 우우우

밤에 눈을감자마자 니 생각이 나
어쩌면 처음인지 몰라 이런 행복한 기분
다시 몸을일으켜 우리 사진을 봐
왠지 밤새도록 나 이럴 것만 같아

이맘은 뭘까 고민을 해봐
아직도 조심스러워
또 아무렇지 않은척하며
애써 외면해 보지만

어딜봐도 니가 떠올라
어떡해도 막을수가 없어
그렇게 멀리 있는 니가 왜
영화처럼 선명한 걸까
널 생각하면 웃음이나
그러다가 다시 눈물이나
어떤말도 설명 못해
정말로 너를 사랑 하게 됐나봐
우 우우 우

이맘이 뭔지 이제는 알아
그래도 난 그대로일거야
가벼운 맘 되기는 싫어
그만큼 너는 나에게
어떤 것 보다 소중해

어딜봐도 니가 떠올라
어떡해도 막을수가 없어
그렇게 멀리 있는 니가 왜
영화처럼 선명한 걸까
널 생각하면 웃음이나
그러다가 다시 눈물이나
어떤말도 설명 못해
정말로 너를 사랑 하게 됐나봐
우우우 우우
겨울처럼 차갑던 내가
정말로 너를 사랑 하게 됐나봐

우 우우 우우우
우 우우 우우우"
너 때문에 아파,모닝커피 (Morning Coffee),36602661,2023.07.07,112,"뭘 해도 마음이 어지러워
허전한 텅 빈 속에
쓴 울음만 삼킨 하루의 마지막에
애써 잠들어보려고
웅크리던 시간
매일 불안했던

나 어릴 때 네 노랠 따라 불렀어
외로울 때 네 노랠

하늘이 온통 어두울 땐
우울을 베고 누워 있었지
밤을 새워 꺼낸 지난 기억에
달이 숨어있을 때
길을 잃곤 했어
흩어진 눈물 위에 멈추게 돼

나 부서지고 삶이 허무할 때
내 자신이 미워져 아플 때

나 그럴 때 네 노랠 따라 불렀어
외로울 때 네 노랠 따라 불렀어
혼자일 때 네 노랠 따라 부르면
난 어느새 난 너에게 닿아

나 어릴 때 네 노랠 따라 불렀어
외로울 때 네 노랠 따라 불렀어
혼자일 때 네 노랠 따라 부르면
난 어느새 난 너에게

걸음마다 늘 함께 걷던 네 노래
그 시절의 늘 혼자였던 내겐
너무나 가슴 저미는 아름다움에 날 데려가
멀리 멀리 멀리 날아"
사랑병,서지오,36602466,2023.07.06,148,"그 노래 뭐였지
네가 가끔 틀던 노래
어디선가 들려와
지난 추억을 생각하게 돼

각자 한곡씩 고르며
채워져가는 둘만의 시간
다른듯 비슷한 취향처럼
우린 점점 더 닮아갔지

함께듣던 playlist
내 귓가에 울리던 melody
네가 좋아하던 그 목소리
밤새워 나누던 이야기
지금 내 맘속에 들려와
서로 다른곳에 있어도
다 같은 생각하겠지
playlist
우리의 밤을 밝혀준 노래
왠지 오늘따라 그리워

차안에서 내가 들려주곤 했던 그 노래
가사도 모르면서 애써 흥얼거리던 네 모습

딱히 대화는 없어도
서로의 온도가 느껴졌지
익숙해지는 그 노래처럼
우린 점점 가까워졌지

함께듣던 playlist
내 귓가에 울리던 melody
네가 좋아하던 그 목소리
밤새워 나누던 이야기
지금 내 맘속에 들려와
서로 다른곳에 있어도
다 같은 생각하겠지
playlist
우리의 밤을 밝혀준 노래
왠지 오늘따라 그리워

아직도 그대는 소중한 사람
괜찮아 난 아직도 그대론데 그대

함께듣던 playlist
내 귓가에 울리던 melody
네가 좋아하던 그 목소리
밤새워 나누던 이야기
지금 내 맘속에 다가와

함께듣던 playlist
내 귓가에 울리던 melody
네가 좋아하던 그 목소리
밤새워 나누던 이야기
지금 내 맘속에 들려와
서로 다른곳에 있어도
다 같은 생각하겠지
playlist
우리의 밤을 밝혀준 노래
왠지 오늘따라 그리워"
CAVE,Dani Blue (대니 블루),36601029,2023.07.06,107,"감은 두눈에 검은 눈물이 자꾸 흐른다
아무리 도망치려 해도
계속 날 괴롭혀

운명에 맞서 자비는 없어
그냥 그렇게 살아가면 된다고

날 할퀴고 무너뜨리는 너
미칠것 같다고

Oh look too late to save you
I know you want me to hate you
Will break your dream
세상이 부숴져가
Come right now

워어 소리쳐봐
어둠이 가리워진 너의 두 얼굴에
The Venom
워어 그 위선들
세상을 가린 너의 어두운 얼굴에
To Venom

무너져만 가는 날 다시 일으켜
세운건 너였어
아픔 그 속에서도

운명에 맞서 자비는 없어
그냥 그렇게 살아가면 된다고

날 할퀴고 무너뜨리는 너
미칠것 같다고

Oh look too late to save you
I know you want me to hate you
Will break your dream
세상이 부숴져가
Come right now

워어 소리쳐봐
어둠이 가리워진 너의 두 얼굴에
The Venom
워어 그 위선들
세상을 가린 너의 어두운 얼굴에
To Venom

쓰러져가 무너져가
날 일으켜 don’t let me go

소리를 질러 더 크게
어둠속을 밝히고
아침이 올때까지 get away

워어 소리쳐봐
어둠이 가리워진 너의 두 얼굴에
The Venom
워어 그 위선들
세상을 가린 너의 어두운 얼굴에
To Venom"
DIVE,김우진,36602117,2023.07.06,126,"텅 빈 거리 마침 딱
아침까진 한시간
정신 없이 달려가
도망쳐 난 시간이
좀 더 빠른 것 같아
난 똑같지
길을 잃어 갇혀 나 제자리지만
고민 안해
난 바빠 가치 없는 업적은 안돼
다같이 맞대 이마를
날 위해 똑같은 걱정은 nothing
잠이 올 때 마다
난 참았어 버텨 난 나태
왜 의미 없대
난 전과 똑같이 멈춰 있는지
시간이 없어 돌아봤지만
아주 멀리 왔어
난 겁이 없어
낭떠러지 앞이라 해도 포기는 없어
서두를 필요 없어
다시 위를 봐
저 밝게 빛나는
별빛을 따라 쫓아가
너의 창대한 미래를 펼쳐

다 멈춰 잠시 어때
잠깐 날 다시 볼 때
난 멀쩡하지 못해
당분간 좀 걷죠
전 같은 맘은 없대
남겨진 나는 절대
굴하지 않아 fxxk that
Yeah can you give it up for me
잠시 뒤를 볼 때
어쩌면 똑같을지 몰라
다같이 놀 때
그땐 좋았을지 몰라
다시 기회가 올 때
아무렇지 않게 골라
너다운 걸 해
끝까지 응원할게

너의 밝은 미래를 골라봐
더 높은 곳에 올라가
자그마한 마음은 말이야
점점 거대해져
멈추지가 않는 나의 고민
That’s right 불면의 작은 원인
고민보다 going
그것 보다 좋은게 또 없더라고
난 또 Get 해
Oh 돌고 돌아 살아가는 방법을
어색해 아주 밝게
웃음 짓고 있는 장면은
나에게도 그런 날이 정말 올까
그때 바라보던 소원
이제 Go high
내게 행운을 빌어줘

다 멈춰 잠시 어때
잠깐 날 다시 볼 때
난 멀쩡하지 못해
당분간 좀 걷죠
전 같은 맘은 없대
남겨진 나는 절대
굴하지 않아 fxxk that
Yeah can you give it up for me
잠시 뒤를 볼 때
어쩌면 똑같을지 몰라
다같이 놀 때
그땐 좋았을지 몰라
다시 기회가 올 때
아무렇지 않게 골라
너다운 걸 해
끝까지 응원할게"
Budapest (Feat. 이승현),MINE,36601020,2023.07.06,196,"you are not alone
baby i got many time to love you more
If I hadn't met you in my life
how can i know the word of love?

sometime when I can't sleep
i remind our time
then I can sleep with happy smile
every word you said was like
precious to me, all the time

you are beautiful 너 같은 사람에 대해 나는
아무것도 알지 못해 that is the reason why i like you
널 하나하나 자세히 알아가기보단
희미하게 너의 전부를 안아주게 해줘

넌 다 알잖아
널 바라보는 시선도 다
then you know the reason why I am unstable
너만 있으면 바라게 되니까 예쁜 내일을

더 예쁜 내일을 바라면 안 될까
손이 차가워 항상
잡아주면 안 될까
네가 그리워 항상

나로는 안될까
마음이 차가워 항상
안아주면 안 될까
네가 필요해 항상

you are not alone baby
i got many time to love you more
if i hadn't met you in my life
how can i know the word of love?

sometime when I can't sleep
i remind our time
then I can sleep with happy smile
every word you said was like
precious to me, all the time

what a beautiful day
너의 미소를 떠올리는 게
일상이 되고

네가 없던 세상에 나를 지우고 싶어
내 모든 시작은 너였으니까
your my 'reason of love'

you are not alone baby
i got many time to love you more
if i hadn't met you in my life
how can i know the word of love?

sometime when I can't sleep
i remind our time
then I can sleep with happy smile
every word you said was like
precious to me, all the time"
수풀 연못 색 치마,유라 (youra),36600584,2023.07.06,813,"무더운 여름 열차에서
친구들과 떠나는 여행
정신없이 들떠있다가
왼쪽으로 고개를 돌려봤어

어쩌다 눈이 딱 마주쳤지
그 순간 열차가 멈춰버린 것처럼

이초 정도였을까
너에게 빠져버린 것만 같아

너와 나 둘이서 바다로 가볼까
푸른빛이 가득한 노래를 부를까
어설픈 농담, 스치는 손끝
그것만으로 난 두근거렸지

부담 갖지 말고 나랑 걸어볼까
노을빛이 가득한 파도를 따라서
적당한 온도 은은한 불빛
모든 게 참 완벽했던 그 해 여름


모두가 신난 해변가에서
나혼자 괜히 그늘에 앉아
어딘가 네가 있진 않을까
한참을 두리번 거렸었지

그러다 기적이 찾아왔어
다시 널 우연히 마주치게 된 거야
반가웠던 나머지
아는 척 인사를 건네봤어

너와 나 둘이서 바다로 가볼까
푸른빛이 가득한 노래를 부를까
어설픈 농담, 스치는 손끝
그것만으로 난 두근거렸지

부담 갖지 말고 나랑 걸어볼까
노을빛이 가득한 파도를 따라서
적당한 온도 은은한 불빛
모든 게 참 완벽했던 그 해 여름


7월 25일 널 처음 만난 날
여전히 난 그날이 떠오르곤 해
빛나던 두 눈 수줍은 미소
바다에 비친 별 보다 예뻤던 너

불꽃이 번지는 저 하늘 아래서
너와 입 맞추던 그 해 그 여름이
시간이 흐른 뒤 오늘의 내게도
너무나도 완벽한 여름이었어"
Do It Like That,"투모로우바이투게더, Jonas Brothers",36598227,2023.07.05,267,"심장이 둥둥 울려
머리가 핑핑 돌아
여기엔 너와 나
두근거려 너와 나
너와 나 맛은 전혀 다르지만
잼 속엔 같은 게 흐르지 우리의 Rock Spirit
그저 달콤한 우리의 Jammy Hell
난 너의 세상이고
너는 나의 세상이니까
다시 한번 더 가볼까
나는 지치지 않아
쉬어갈 시간 없어 아침은 아직 멀었어
It's our sweet dream Candy Jelly Sugar Dash!
So don't stop until we're on Rocker's High
쉬어갈 틈은 없어 아침은 오지 않아서
It's our sweet dream Candy Jelly Sugar Dash!
So don't stop until we're on Rocker's High
바닥이 울렁울렁
온 세상이 뒤집혔어
남은 건 너와 나
너와 나의 심장소리
기타 리프로 그려본 너의 아이싱
잼 속에 담긴 우리의 뜨거운 Rock Spirit
그저 달콤한 우리의 Jammy Hell
쉬어갈 시간 없어 아침은 아직 멀었어
It's our sweet dream Candy Jelly Sugar Dash!
So don't stop until we're on Rocker's High
쉬어갈 틈은 없어 아침은 오지 않아서
Our sweet dream is here Candy Jelly Sugar Dash!
We've come so far finally
We're on Rocker's High
We're on!
We're on!
We're on!
You and I
We're on!
We're on!
We're on!
Rocker's High"
Write & Draw,김보아,36597616,2023.07.04,"1,367","하고 싶은 말은 해야 돼
안 그러면 정말 병이 돼
묻어두고 숨기려 해도
결국 드러나게 돼 있어
어떤 말들은 꼭 해야 돼
안 그러면 정말 후회해
솔직할 수 있는 시간도
이제 얼마 남지 않았어
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
하고 싶은 말은 해야 돼
늦기 전에 말해 줘야 돼
저기 멋진 저녁 노을이
대신 말해주지 않아요
어떤 말들은 꼭 해야 돼
안 그러면 정말 후회해
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후
후 후 후 후 후"
Vanilla (feat. 준 (JUNE)),Leo (리오),36599901,2023.07.05,116,"Out of town, walk on a quiet mountain
The sun pours down
And my face unwinds
I’ve got a lot on my mind
But I know I’ll be fine
I’m trying to have a good time
Now my body and mind are light
Even if it's not true, I don't mind
Walk all the way to the trees,
the rocks and the water
Will you be there?
I’ve got a lot on my mind
But I know I’ll be fine
I’m trying to have a good time
Now my body and mind are light
Even If it's not true, I don't mind"
