Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
너의 꿈,까데호,36600929,2023.07.06,514,"어제와 똑같은 타요로 보지 마요
잘 봐!
오늘은 누구든 구할 수 있는 타요
또 Wee Woo Wee Woo
울리는 경보 소리
언제든 어디든 출동하죠
가니도 라니도 용기로 이겨내죠

컴컴한 긴 터널도
누굴 구할 수 있다 생각하면
Vroom Vroom Sing Sing
힘이 나는 타요죠

꼬마버스 RESCUE TAYO
Tayo Tayo
참 겁이 없이 용감한
꼬마버스 RESCUE TAYO
Tayo Tayo
늘 소중한 걸 지키는
곁에 있는 친구죠
어떤 위험 앞에도
어떤 두려움에도
RESCUE TAYO가 있죠
세상 어느 곳이든 걱정 말고 놀아봐요

뜨거운 불꽃도 무섭지 않은 타요
잘 봐!
따뜻한 마음이 만든 꼬마영웅 타요
늘 Wee Woo Wee Woo
들리면 나타나죠
언제든 어디든 출동하죠
괜찮아 걱정마 으랏차 지켜내죠

컴컴한 긴 터널도
누굴 구할 수 있다 생각하면
Vroom Vroom Sing Sing
힘이 나는 타요죠

꼬마버스 RESCUE TAYO
Tayo Tayo
참 겁이 없이 용감한
꼬마버스 RESCUE TAYO
Tayo Tayo
늘 소중한 걸 지키는
곁에 있는 친구죠
어떤 위험 앞에도
어떤 두려움에도
RESCUE TAYO가 있죠
세상 어느 곳이든 걱정 말고 놀아봐요

울퉁불퉁 Koong!
험한 길 Keep Running
꼬불꼬불 핑 도는
On my way
Hey, move out!
Tayo, watch out!
Oops!

꼬마버스 RESCUE TAYO
Tayo Tayo
참 겁이 없이 용감한
꼬마버스 RESCUE TAYO
Tayo Tayo
늘 소중한 걸 지키는
곁에 있는 친구죠
어떤 위험 앞에도
어떤 두려움에도
RESCUE TAYO가 있죠
세상 어느 곳이든 걱정 말고 놀아봐요

Tayo Tayo
Tayo Tayo
Tayo Tayo
Tayo Tayo
세상 어느 곳이든 걱정 말고 놀아봐요
Tayo Tayo"
Casual Walk,lake tinn,36601030,2023.06.06,"1,017","La, la-la, la, boom, cherry talk, cherry, cherry talk

La, la-la, la, la-la, boom, cherry talk, cherry, cherry talk

La, la-la, la, la-la, boom, cherry talk, cherry, cherry talk

La, la-la, la, la-la

ㅤ

너무 달콤해 my heart (my heart)

So get it, get it, come sweet me

쏟아지는 alarm (won't you like my message?)

바빠지는 two fingers 자꾸 swiping up, yeah

골라 난 emoji face 전송

곧바로 넌 catch it now

긴 말은 싫어 대화도 no, guess what

내 맘의 link 연결해줘 send me

알지? 하루가 난 빨라

너무 뜨거워 my daily life

날 식혀줘 attitude

ㅤ

La, la-la, la, boom, cherry talk, cherry, cherry talk

La, la-la, la, la-la, boom, cherry talk, cherry, cherry talk

La, la-la, la, la-la, boom, cherry talk, cherry, cherry talk

La, la-la, la, la-la

ㅤ

짜릿해 널 향한 내 feeling

Boom, cherry talk, cherry, cherry talk

너의 A to Z (Ah)

Boom, cherry talk, cherry, cherry talk

우린 지금 together 낯선 느낌 그대로

Boom, cherry talk, cherry, cherry talk

Tap, tap on my message now

ㅤ

yeah

ㅤ

여기에서 together

데카당스 이곳으로 날 던져 generation

알고 싶어 다 너의 A to Z

Boom, cherry talk, cherry, cherry talk, what?

Tell me your answer now

ㅤ"
시작,박기영,36601028,2023.07.06,128,"난 어른이 된 게 마냥 좋진 않아
돈은 들어와도 당은 떨어져 가
이젠 차에서조차 음악을 듣지 않는 나
뭔가 잘못된 것 같아

그렇지 않아 사실은 나도
모든 게 마음대로 되지 않아
다 이룬 것 같아 보이는 누구와 비교하지마
그런 게 다가 아냐

놀라운 거야
같은 꿈을 꾸며 취할 수 있다는건 말이야
우리 노래로 가득 찬 이 동화 속의 축제가
함께하는 매일이 된 거야

I'm too scared 이불 밖은 넘 위험해
Slime 이 되고 싶은 사람 다 모여라
I got too much on my mind, 조금 버거워
I don't care, 일단 누울래

잠깐만! 눕지 말고, 다시 일어나!
내 말을 잠깐 들어봐
세상에는 아름다운 것들이 참 많아
(it's the beauty of reality)
늦은 밤 떠들다 갑자기 만든 이 노래처럼 말야
Let's get drunk up to all night
(all night all night)

놀라운 거야
같은 꿈을 꾸며 취할 수 있다는건 말이야
우리 노래로 가득 찬 이 동화 속의 축제가
함께하는 매일이 된 거야
함께 만든 기적이 된 거야

조금 모자라지만 따뜻한
너희들은 내 삶의 큰 의미야

함께 해줘서 고마워
아무튼 난 네가 싫어
형들 진짜 바보 같다
얘들아 우린 최고의 친구가 될 거야
그건 그냥 내 가사잖아
누난 그 노래 모를걸, 아마?
그만들 싸우고 아무튼 놀라운 거야

같은 꿈을 꾸며 취할 수 있다는건 말이야
우리 노래로 가득 찬 이 동화 속의 축제가
함께하는 매일이 된 거야"
구름 같은 인생,임태경,36602390,2023.07.05,"18,174","Yeah I really want
Yeah I really want
Yeah I really want
Yeah I really want what I love, I can't get enough
뻔히 보이는 네 표정에
쓰여진 Question mark
넌 원하게 될 거야 That girl like me
꿈에서 깨 We're just here to vibe
Yeah I really want
Yeah I really love
이게 나인 걸 전부 벗어 던진 모습은 Holy
Imma dance in the rain so slowly
Hey can u feel me now?
잊지 마 You’re so special
One thing I know about you
너만 알고 있음 된 거야
누가 뭐라든지 넌 너야
맞지 않는 옷은 벗어 던져 Then I say
Back it up, Back it up
I wake u up up up up
Talk that 쉿
내 숨은 On your lips
(Now you get me right)
It’s so sweet
날 따라 당당하게 네가 상상한 대로
Just like this
내 꿈은 On your lips
(Now you get me right)
Groove like this
날 따라 흔들어놔 흔들어놔 Baby
Yeah I really want
Yeah I really want
Yeah I really want
Yeah I really want
Yeah I really want
Yeah I really want
Yeah I really want what I love, I can't get enough
내 표정 내 말투 다 Haute couture
지나가는 거리마다 들려 Who's that girl, huh?
본 적 없지 넌, Who’s hot like this?
Worldwide 둘러봐도 They're not like this
6-inch heels, Walking in my zone
몰입해 있어 U better watch ya tone
알잖아 We want it more
Yeah I really want
What I love, I can't get enough
잊지마 You’re so special
One thing I know about you
너만 알고 있음 된 거야
누가 뭐라든지 넌 너야
맞지 않는 옷은 벗어 던져 Then I say
Back it up, Back it up
I wake u up up up UP
Talk that 쉿
내 숨은 On your lips
(Now you get me right)
It’s so sweet
날 따라 당당하게 네가 상상한 대로
Just like this
내 꿈은 On your lips
(Now you get me right)
Groove like this
날 따라 흔들어놔 흔들어놔 Baby
네가 느끼는 감정
자연스레 너를 이끌어가
And we going hard, Cuz we are
Just like this
Just like this
We gonna move like this
(Now you get me right)
Walk like this
날 따라 당당하게 네가 상상한 대로
Just like this
We gonna snoop like this
(Now you get me right)
Groove like this
날 따라 흔들어놔 흔들어놔 Baby"
"정말로, 너를 (Band Ver.)",블루파프리카,36598276,2023.07.04,"2,783","L, l, like it l, l, l, like it like it
L, l, like it l, l, l, like it like it

지금부터 솔깃한 deal
밖을 봐 날씨가 미쳤어 Let's get out of here
벌써 넌 반 넘어왔지
이건 널 유혹하는 악마들의 속삭임

It will be nice
내일 너에게
Oh, gonna be good
수고하라 해
직무유기잖아
이런 날씨에
칙칙하게 그러고 있지 말고
Follow me, yeah

Come on
Hweek~, 바람아 blow it
Let's call it a day
오늘은 멋대로 흘러갈래

Hey, It's a new day
툭 올라타 ride
어디든 떠나볼래
Cause we are young, haha
We're having fun, haha
복잡한 trouble들은 jump, jump, jump

Come on
Hey, 극한의 game
숨 돌리고 play it
지금 넌 쉼표가 좀 필요해

L, l, like it like that
Dot the comma
L, l, like it like that
Dot the comma
L, l, like it like that
Dot the comma
L, l, like it like that
Dot, dot

머리부터 발끝까지
투명한 노끈으로 빈틈없이 묶였지
하루 종일 퀭한 눈빛
기계도 아니면서 과부하가 걸렸지

It will be nice
사람들에겐
Oh, gonna be good
찾지 말라 해
떠날 각이잖아
이런 계절에
영혼 없이 풀 죽어 있지 말고
Follow me, yeah

Come on
Hweek~, 바람아 blow it
Let's call it a day
오늘은 멋대로 흘러갈래
Hey, It's a new day
툭 올라타 ride
어디든 떠나볼래

Cause we are young, haha
We're having fun, haha
복잡한 trouble들은 jump, jump, jump
Come on
Hey, 극한의 game
숨 돌리고 play it
지금 넌 쉼표가 좀 필요해

L, l, like it l, l, l, like it like it
L, l, like it l, l, l, like it like it

Oh, come on
Hweek~, 바람아 blow it
Let's call it a day
오늘은 멋대로 흘러갈래
Hey, It's a new day
툭 올라타 ride
어디든 떠나볼래

Cause we are young, haha
We're having fun, haha
복잡한 trouble들은 jump, jump, jump
Come on
Hey, 극한의 game
숨 돌리고 play it
지금 넌 쉼표가 좀 필요해

L, l, like it like that
Dot the comma
L, l, like it like that
Dot the comma
L, l, like it like that
Dot the comma
L, l, like it like that"
여름열차,유태,36585868,2023.07.03,107,"Fresh
You only one for me

Can you feel it
감각을 깨우는 Your voice
향기로워 네 목소리
어지러워 비틀대
이런 네가 좋은 걸

하얘진 머리 속 온통 난
너만 생각나 가득한 걸
My girl 어색한 몸짓
이런 비상사태
Aye 말도 안 돼 No way
향기마저 설레 죽겠다

마법 같아 눈앞에 넌 La la la
환상들을 불러 들이마셔
You are 듣고 싶은 music
잃고 싶지 않은 Sound
You are my precious

신비로워 푸른 바닷속의 넌
Like this sound sound
Like that sound sound
신기한 Feeling
멀리 사라지는 아픈 기억들
달콤한 소리 넌
귓속에 Fantasy ya

나만 봐줘 Baby
다른 남자들은 모두 다 Erase
네 앞에 나를 봐 Yeah
뭘 원하니 뭐든 해줄게
너만 떠올라 이런 나
I can't believe

돌을 던져 비켜 비켜 Hey you
잔잔한 네 맘에 퍼져 퍼져 난 That’s sick
Magic hour this time
너무 듣고 싶은 말 너를 사랑해
신비로운 걸 귓속에 넌 번져만 가

마법처럼 나타난 너 La la la
찾아왔던 Music 집어삼켜
You are 듣고 싶은 Music
갖고 싶은 나의 Sound
You are my favorite

신비로워 푸른 바닷속의 넌
Like this sound sound
Like that sound sound
신기한 Feeling
멀리 사라지는 아픈 기억들
달콤한 소리 넌
귓속에 Fantasy ya

네 향기가 퍼져
코를 간지럽혀
너는 Beautiful babe
이 노래 주인공이야
Take it take it music I like
Want it want it yeah I’m a star
완벽한 걸 Beautiful you are

머릿속이 벅차 나
끓는 This magma world
뭘 더해 너 뭘 원해
검게 타는 맘
뜨거 뜨거 나

이젠 지쳐 Burn out
약점들만 보이잖아
지친 나를 제발 잡아줘

신비로워 푸른 바닷속의 넌
Like this sound sound
Like that sound sound
신기한 Feeling
멀리 사라지는 아픈 기억들
달콤한 소리 넌
귓속에 Fantasy ya

Cause beautiful beautiful sound
Because beautiful beautiful sound
넌 나의 Sound 나의 Music do you know
저 불어오는 바다 숲에 숨었던
Oh you are my sound"
우산을 쓰고(Rain),로코베리,36583877,2023.07.02,"1,510","내가 아주 어렸을 적 잊지 못할 기억에는
설레이던 모습이 있어
작고 어린아이가 노래하고 춤을 추니
너도나도 신이 나는 걸
어느새 커버린 아이는 날갯짓을 잃은 듯
두려워하지만

I’m feeling u
너만 있으면 난

Let’s all dance
느끼는 대로 마음 가는 대로
Hold me close fly away
I luv u
나를 비추는 그대가 있어
I just wanna say

반짝인 별처럼
My Twenty
나만을 비추는 저 spotlight
다시 오지 않을 이 순간
I luv u

꺼져가는 불빛 어둠이 드리우면
나만을 비춰줄 그대를 찾아서

I cause I'm feeling u
그대만 있으면 난

Let’s all dance
느끼는 대로 마음 가는 대로
Hold me close fly away
I luv u
나를 비추는 그대가 있어
I just wanna say

세상이 잠이 들어 하나둘씩 꺼져가면
두려움이 찾아와 나를 흔들지만
문을 열고서 이 빛을 마주해
Let’s dance

Let’s all dance
느끼는 대로 마음 가는 대로
Hold me close fly away
I luv u
나를 비추는 그대가 있어
I just wanna say

Let’s all dance
기다려 왔던 지금이 나답게
Now Let’s dance
날개를 펴고 저 멀리
멈출 수 없어
I luv u
그대는 마치 shining star
나를 비추면
I luv u
I just wanna say

반짝인 별처럼
My Twenty
나만을 비추는 저 spotlight
꾸밈없는 모습 그대로
신경 안 써 others
찰나의 기록을
My Twenty
어디든 따라오는 spotlight
다시 오지 않을 이 순간
I luv u"
사랑이 있을까 (Sung By 이가현 (HAENI)),도파민 (DoPaMine),36588719,2023.07.02,"3,970","그대는 Juicy Juicy

달콤한 Jelly Jelly

사랑이 간질간질

We make it pop yum



그대는 Juicy Juicy

달콤한 Jelly Jelly

사랑이 간질간질

We make it pop



나를 보는 눈빛

I like that

빠져들어 Too deep

I’ll take that



별들이 가득한 너란 바다

내 마음에 담기엔 너무 밝아

Light me up with your stars

나 넘어갈 것 같아



Feel the vibe and groove

너의 작은 손짓에 내 마음이 흔들려 Baby



너를 향한 내 맘은 가속해

기분이 Up 왠지 모르게

언제든 난 뭐든지 Fine

Let's set the mood alright



너라면 난 I’m down

더는 망설이진 않아 Fall for you

너라면 난 I’m down

멈추지마 다가와 더 날 빙빙빙



그대는 Juicy Juicy

달콤한 Jelly Jelly

사랑이 간질간질

We make it pop yum



그대는 Juicy Juicy

달콤한 Jelly Jelly

사랑이 간질간질

We make it pop yum



Are you coming down my way

너의 맘의 방향이

날 가리키는지 cuz i'm all in

Like 더 더 필요해 표현이

Nah nah 그정도론 안되지

More more 이러는 내 모습이

Are you gonna be okay with it



Feel the vibe and groove

너의 작은 손짓에 내 마음이 흔들려 Baby



너를 향한 내 맘은 가속해

기분이 up 왠지 모르게

언제든 난 뭐든지 fine

Let's set the mood alright



너라면 난 I’m down

더는 망설이진 않아 Fall for you

너라면 난 I’m down

멈추지마 다가와 더 날 빙빙빙



더 더 세게 안아

바람이 새지 않게 Yeah

사랑 속에 Let's go dive

말해줘 Baby good good night



더 더 더 더 원해 나

Let's go dive I’m so down

널 더 더 더 더

You know that I’m always down



너라면 난 I’m down

더는 망설이진 않아 Fall for you

너라면 난 I’m down

멈추지마 다가와 더 날 빙빙빙



그대는 Juicy Juicy

달콤한 Jelly Jelly

사랑이 간질간질

We make it pop yum



그대는 Juicy Juicy

달콤한 Jelly Jelly

사랑이 간질간질

We make it pop yum"
서정시,BehindtheMoon,36583820,2023.07.02,103,"오 내 맘이야 맘이야 맘이 맘이야
오 내 맘이야 맘이야 맘이 맘이야
Yes. I'm going to tell you SECRET R U Ready
Ma Ma Ma Ma
Madonna donna
Madonna donna donna
모두가 Hot Hot (Oh uh)
나땜에 나땜에 나땜에 Hot Hot Hot
Madonna donna
Madonna donna donna
느껴봐 날 날 (Oh uh)
모두다 모두다 모두다 Hot Hot Hot
보여줘도 믿을 수가 없는
그 누구도 상상할 수 없는
Oh Oh Oh Oh Oh Oh
Lady Lady Lady
따라 할 수 없는 패셔니스타
내가 하면 그게 Trendy hot style
Oh Oh Oh Oh Oh Oh
Lady Lady Lady
하고 싶은 대로 생각 하면 돼
자신 있게 하고 싶은 대로 해
Oh Lady
Everytime make it hot
Oh Lady
좀 더 소리쳐봐 Make it high
당당하게 자신 있게 말해봐
솔직하게 네 맘을 다 말해봐
사는 거야 바로 나처럼
Ma Ma Ma Ma
Madonna donna
Madonna donna donna
모두가 Hot Hot (Oh uh)
나땜에 나땜에 나땜에 Hot Hot Hot
Madonna donna
Madonna donna donna
느껴봐 날 날 (Oh uh)
모두다 모두다 모두다 Hot Hot Hot
Like A! 생각대로 너를 맡겨
Fire! 지난 시간들을 태워
M. A. D. O. Double N. A.
자신 있게 몸을 움직여 (Party)
Move it! Groove it! Shake it!
누구보다 미치게 더 신나게
아무도 따라 하지 못하게 Yo!
이제부터 모든걸 다 보여줄게
Wanna Wanna Wanna Wanna
Primadonna
Ma Ma Ma Ma
Madonna donna
Madonna donna donna
모두가 Hot Hot (Oh uh)
나땜에 나땜에 나땜에 Hot Hot Hot
Madonna donna
Madonna donna donna
느껴봐 날 날 (Oh uh)
모두다 모두다 모두다 Hot Hot Hot"
오빠 오빠!,성민지,36583625,2023.07.01,50,"I lost my mind
아무 의미 없어 Oh
불 꺼진 이 곳
Oh What should I do
언제까지 가야만 할까
지쳤어 나

눈을 감고 떠올려 봐
세상을 다 비틀 거라
말하던 나는 이젠 덧없어
어지러워 이제는 나 혼자

Dizzy on the ground
Dizzy all around
Oh what to say
지쳐가 매일 나 혼자

Dizzy on the ground
Dizzy all around
Oh what to say
미쳐가 매일 나 혼자
Dizzy all around

I lost my way
여긴 어디일까 oh
낯선 이 공간
Oh What should I do
언제까지 가야만 할까
지쳤어 나

눈을 감고 떠올려 봐
세상을 다 비틀 거라
말하던 나는 이젠 덧없어
어지러워 이제는 나 혼자

Dizzy on the ground
Dizzy all around
Oh what to say
지쳐가 매일 나 혼자

Dizzy on the ground
Dizzy all around
Oh what to say
미쳐가 매일 나 혼자
Dizzy all around

거울 속의 얼굴 점점 더 흐려져 Umm
목을 죄는 듯이
I’m burning out
I’m burning out
I’m burning out

Dizzy on the ground
Dizzy all around
Oh what to say
지쳐가 매일 나 혼자

Dizzy on the ground
Dizzy all around
Oh what to say
미쳐가 매일 나 혼자
Dizzy all around"
너에게 닿을게,정승환,36580205,2023.06.29,"2,710","아침 눈을 떴을 때
저 멀리 들려온 목소리
I gotta hurry
나를 찾아 떠나 언제
끝날지는 모르지만

떠나볼래 저 멀리
괜찮아 난 Let it be
When I’m with you with you with you

두려울 게 없어 나
너와 나 함께라면
I can I do (Yeah)
난 잃어버린 나를 찾아

You, tell me what you want
And I’m looking for a heartthrob yeah
너도 내 맘과 같은 걸 알아
Hold up hold up hold up
내 손을 잡아

Live again in overdrive
Cuz I’m beggin’ I’m beggin’ for more
This time I’m gonna feel alive
You got me livin’ life I’m livin’ life

Baby tell Me, I gotta I gotta go
날 찾아 떠나, Run to the end of the world
난 말해 내게, I gotta I gotta go
내 손을 잡아
Livin’ life livin’ life in overdrive

Don' be afraid 내 손을 잡아
어디든 함께 떠나 버릴게
What a feeling
너와 나 함께라면 할 수 있어
I gotta feeling
언제 끝날지 모른대도
When I’m with you
낯선 길이라도 가볼래 (Ooh wo uh oh)
시련은 나를 Make me find a way (Find a way)

빛이 보여 기나긴 어둠은
조금씩 거둬지고
난 잃어버린 나를 찾아

You, tell me what you want
And I’m looking for a heartthrob yeah
너도 내 맘과 같은 걸 알아
Hola hola hola
내 손을 잡아

Live again In overdrive
Cuz I’m beggin’ I’m beggin’ for more
This time I’m gonna feel alive
You got me livin’ life I’m livin’ life

Baby tell Me, I gotta I gotta go
날 찾아 떠나, Run to the end of the world
난 말해 내게, I gotta I gotta go
내 손을 잡아
Livin’ life livin’ life in overdrive

그 언젠가 이 모든 노래가
막을 내릴 때 Yeah
내 곁에 니가 있어주면
난 괜찮아 그래 난 괜찮아

I got no fear, all disappeared
그래 이제 알 것 같아
That you made me come alive

U woo uh

You got me livin’ life I’m livin’ life
So baby let’s

Live again In overdrive
Cuz I’m beggin’ I’m beggin’ for more
This time I’m gonna feel alive
You got me livin’ life I’m livin’ life

Baby tell Me, I gotta I gotta go
날 찾아 떠나, Run to the end of the world
난 말해 내게, I gotta I gotta go
내 손을 잡아
Livin’ life livin’ life in overdrive"
I Love u..r shoes,jisokuryClub,36572101,2023.06.29,113,"잘못된거야 뭔가 어긋난 거야
제발 오해하지마 혼자 귀를 막고
우겨봐도 너는 오지 않고
하루하루가 겁이 나 더 멀리 떠날까봐
누가 널 변하게 했나 내가 부담이었나
다투던 일만 생각나 끝내 무릎 꿇고
후회해도 믿겨지지않아
얼마뒤면 끝이 날 하늘의 장난 같아

너를 못지킨 내게 화가 나서
쉽게 끊어진 정이 우스워서
편히 올 수도 없었어 아픈 가슴에
너도 미워질까봐 yeah
너를 잃고선 모두 다 사라져
견딜 자신 없어
아직 너만이 나의 전부니까

시간이 멈춰버렸어 숨도 멎어버렸어
너없인 사는게 아니야 지난 기억에
날 떠맡기지 남자라는 이름
사랑 앞에 모두 다 내던진 삶이니까
너를 못지킨 내게 화가 나서
쉽게 끊어진 정이 우스워서
편히 올 수도 없었어
아픈 가슴에 너도 미워질까봐
너를 잃고선 모두 다 사라져
견딜 자신 없어
아직 너만이 나의 전부니까
매일 만나도 내게는 모자라
또 태어나도 널 찾고 싶었어
곁에 없어도 맴도는 네 얼굴
지우는 일은 없을 테니까
지금 이곳에 남아 기다릴게
너를 위해서 가슴 열어둘게
혹시 용서할 기회가 주어진다면
다시 안을 수 있게 yeah
되돌린다면 우리 늦지 않아
내가 원하니까
예전처럼만 다시
돌아와줘"
빙빙빙,박지현,36578238,2023.06.28,686,"같은 표정 똑같은 하루를 보내
이런 걸 원한 게 아냐
답답함이 수천 번 몰아쳐도
참고 또 견딜 수밖에

여기까지가 한계라 느낄 때
꽉 막혀 터질 것만 같아
찐한 설렘 그 이상이 필요해
나 더 늦기 전에

떠날래 무겁던 내 맘 쓸데없던 걱정도 날려
무작정 발길이 닿는 곳 나 떠나볼래

어디든 갈래 누가 뭐래도
아무도 우릴 찾지 못할 곳으로
파란 하늘 넓은 바다 멀리 함께라면
난 널 따라 갈래 던져 버리고
괴롭던 일들 모두 다 두고 갈래
다 잊고 훌쩍 떠나갈래

너무 지쳐 내려놓고 싶을때
툭 치면 무너질 것 같아
뻔한 위로 그보다 더 중요해
너 더 늦기 전에

아직 늦지 않길 바래 말해 볼래
꺼져버린 엔진 켜줄 네가 필요해
네비는 없어도 이 길은 나 너와 함께

어디든 갈래 누가 뭐래도
아무도 우릴 찾지 못할 곳으로
파란 하늘 넓은 바다 멀리 함께라면
난 널 따라 갈래 던져 버리고
괴롭던 일들 모두 다 두고 갈래
다 잊고 훌쩍 떠나갈래

저 파도 소리 (날 부르네)
내 가슴속을 다 (휩쓸어가네)
두 눈에 담은 별 나는 또 피어오르네

누가 뭐라 해도 여길 벗어 날래 나를 비우고
힘겹던 짐들 모두 버리고 갈래
다 잊고 훌쩍 떠나갈래"
그렇게 멀리,지호,36578065,2023.06.28,682,"Get a house on a hill
Make a whole lotta money
That's when i'll be okay

Get a hit, make it big
Maybe that's when they'll love me
All my problems will go away

Ooooooh
Yeah the grass is green, but i wish it was greener
Ooooooh
Lately I can't help but wonder

What if i get everything I want
What if nothing ever fills me up
What if being happy isn't what I thought oh
What if more is never enough

What if I have everything right now
And I'm missing what it's all about
What if being happy isn't what I thought oh
What if more is never enough

It's a rush, it's a thrill
Til the second I get it
And I'm over it instantly

Got my head in the clouds
But I'm missing the sunset
Chasing the next best thing

Ooooooh
Yeah the sky is blue, but i wish it was bluer
Ooooooh
Lately I can't help but wonder

What if i get everything I want
What if nothing ever fills me up
What if being happy isn't what I thought oh
What if more is never enough

What if I have everything right now
And I'm missing what it's all about
What if being happy isn't what I thought oh
What if more is never enough


When is more and more and more and more enough?
When is more and more and more and more enough?

What if I get everything I want
What if nothing ever fills me up
What if being happy isn't what I thought oh
No I can't help but wonder baby

What if I have everything right now
And I'm missing what it's all about
What if being happy isn't what I thought oh
What if more is never enough

When is more and more and more and more enough?
When is more and more and more and more enough?"
장마,박보람,36574853,2023.06.27,"1,464","whatever you say or do 조금 더 다가갈게
어디든 함께 할래 둘만의 그곳으로 Dive
whatever you say or do 네 곁에 서있을게
언제든 달려갈게 둘만의 그곳으로 Dive Into
내 머릿속엔 너로 가득 차
매일 stay up all night
같이 그릴래 기다렸던 tonight
점점 깊어져 네게 빠져가
걷잡을 수 없는 마음이야
오직 단둘이 We talk about Love
네 품속으로 Dive Into
whatever you say or do 조금 더 다가갈게
어디든 함께 할래 둘만의 그곳으로 Dive
whatever you say or do 네 곁에 서있을게
언제든 달려갈게 둘만의 그곳으로 Dive Into
Intertwine, intertwine
We’re being together intertwine
너와 내 사이에
매듭을 짓고 꽉 조여 안 풀리게
어디서든 서로의 눈을 맞출 수 있게
내가 당길게 그냥 그곳에 서있으면 돼
오직 단둘이 We talk about Love
네 품속으로 Dive Into
whatever you say or do 조금 더 다가갈게
어디든 함께 할래 둘만의 그곳으로 Dive
whatever you say or do 네 곁에 서있을게
언제든 달려갈게 둘만의 그곳으로 Dive Into
너 없는 세상은 숨 못 쉴 것 같아
이미 배어버린 oh bae
전보다 더 가까이 모든 걸 너에게 줄게
baby, oh stay with me all night
whatever you say or do 조금 더 다가갈게
어디든 함께 할래 둘만의 그곳으로 Dive
whatever you say or do 네 곁에 서있을게
언제든 달려갈게 둘만의 그곳으로 Dive Into
Dive Into
Dive Into"
오늘도 빛나는 너에게,"이영현, 박민혜 (빅마마)",36573557,2023.06.28,63,"너는 내게 단 하나의 예외야
싫은 것 중에서도 넌 제외야
특별할 것 하나 없는
주말 하루가
왜 이렇게 어이없게
벌써 끝나가
요즘 나 좀 지쳤나 봐
달려왔나 봐
나 오늘도 이 집에만
어질러진 내 방에만
Burn out
모든 게 다 뻔해
드라마도 친구들과의 모임도
I feel like
나 이대로 till night
침대와 하나가 됐어
But if you call me
My 1 exception
너는 예외야
아무리 바빠도
I miss you so
Give me attention
너만이 유일해
시간이 없어도
miss you so
miss you so
너는 내게 단 하나의 예외야
싫은 것 중에서도 넌 제외야
나 이렇게 돼버린 건 의외야
너만이 유일해
miss you so
miss you so
또 무음 모드 my phone
마침 말을 걸어 무드있는 네 폼
지쳐있는 날 씻겨주는 이름
너만 보면 사라질 것 같은 거품
I'm feeling drowsy
I'm going crazy
You know it's not easy
You're like magic
I did well to choose you
Steal heart
첨부터 넌 Green light
사소하게 챙겨주던 행동도
Just sit tight
네 품에서 chill out
향기가 배일 것 같아
I wish you were here
I don’t like monday 끝나버린 sunday
but if you call me
My 1 exception
너는 예외야
아무리 바빠도
I miss you so
Give me attention
너만이 유일해
시간이 없어도
miss you so
miss you so
너는 내게 단 하나의 예외야
싫은 것 중에서도 넌 제외야
나 이렇게 돼버린 건 의외야
너만이 유일해
miss you so
miss you so"
남자를 몰라,먼데이 키즈 (Monday Kiz),36574274,2023.06.27,360,"찌는 듯한 한낮 열기에 지쳐만 가고
저 이글대는 강렬한 태양이 손짓하면
여길 떠나야만 해
매번 똑같은 이유들이 날 떠밀고
두렵기만 한 세상을 버티고 있어
그리워지는 그 계절 속에 너와 나
무너져 가는 나를 일으켜 줘
세상 끝까지 너와 뜻하지 않는
꿈 같은 여행을
하얀 파도 소리 들려와
이 사랑을 담아 바람을 타고
바다를 건너서 Tonight
여름의 문턱을 넘어
너와 만날 때마다
새롭게 태어나는 기분이야
금빛 기적 같은 너와 아름다운
이 여름을 누비는 거야
불안한 내일을 다 잊게 해준 너에게
중얼거리듯 떨리는 마음을 전할래
선명해지는 이 계절 속에 너와 나
멈출 수 없는 나를 붙잡아 줘
세상 끝까지 너와 뜻하지 않는
꿈 같은 여행을
하얀 파도 소리 들려와
이 사랑을 담아 바람을 타고
바다를 건너서 Tonight
여름의 문턱을 넘어
물거품 같은 여름밤
영원할 것 같던 순간이 이젠 끝날 것 같아
오늘이 지나면 다시 여름만 남겨지겠지
Summer paradise 파란
그 여름 안에 가득한 마음을 담아
네게 선물할 거야
My paradise 까만 밤하늘에
빛나는 별 하나 항상
우릴 이어 줄 거야
세상 끝까지 너와 뜻하지 않는
꿈 같은 여행을
하얀 파도 소리 들려와
이 사랑을 담아 바람을 타고
바다를 건너서 Tonight
여름의 문턱을 넘어"
