Name,Artist,Key,BPM
What if we met at another place ?,OSUN,G Minor,92
Beautiful Restriction,NewJeans,E♭ Major,125
Carabiner (Prod. GroovyRoom),"ASH ISLAND, GroovyRoom",A♭ Major,140
파란 봄,AILEE,D♭ Major,132
Lovestruck,"Ryan Skyy, Sadie Rose Van",C Minor,124
Never Enough,Loren Allred,A♭ Major,87
"Robot (With Gist, ShinYoume)","Audiosfrom, Gist, Shin Youme",G Major,128
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",C Minor,150
Black,The Birthday Massacre,G Major,53
Dancing with you in the Rain,JAMIE,F♯ Major,122
Lifestyle,"Rich Gang, Young Thug, Rich Homie Quan",D♭ Major,88
My Lazy Season,Marcellin Caillou,E Major,75
On the wave (feat. 제이),"GAVIN, 제이",B♭ Minor,93
Is it closer than hate,Han Kyung Il,B Major,130
Real Bad Gyal,Kazzy Raxx,F♯ Major,67
What you wanna do (Feat. DAMYE),"9001, DAMYE",G Major,112
연모,Heo Young Saeng,A Minor,127
Lonely Night,Inha Kwon,E♭ Major,102
Fly High,Wax,G Major,170
Stupid Day (feat. HYUN SEO),"Kim Mi Jeong, HYUN SEO",B♭ Minor,170
Let's Run! (feat. TULA),"DEVSISTERS, TULA",G Major,175
이별한 사람만이 아는 진실,Choi Jae Hoon,E♭ Minor,132
"꽃이 피고 지듯이 As Flowers Bloom and Fall (From ""The Throne"")",Jo Seung Woo,B Minor,67
"End Credits - From ""Pirates of the Caribbean: On Stranger Tides""/Score",Hans Zimmer,D Minor,140
요새 These days,"cott (콧), onthedal",B Major,98
I Wanna Go Back,nynas,D♭ Minor,82
Hongdae R&B,BIBI,E Minor,120
Plastic Doll - Ashnikko Remix,"Lady Gaga, Ashnikko, Oscar Scheller",D♭ Major,145
오늘도 좋은 일이 오려나 봐,"Soulcry, JEON CHUL MIN, Kihyun, Kajin, Haru, Darlim, 박유나",B Minor,102
Sunday Driver,The Raconteurs,A Major,122
엘리베이터 안 Piano Version,MUSICLINIC,C Minor,122
In Love,Aaron May,D♭ Minor,75
So far away,Solji,G Major,134
If i go back,Han Dong Geun,D♭ Major,136
Hometown Love,"cossoff, CobiCudi",F Major,93
Red Flavor - Mar Vista Remix,"Red Velvet, Mar Vista",C Major,100
M.O.M,"Spillage Village, JID, Quentin Miller",B Minor,102
I’ll Hold You Tight,JAEMAN,E♭ Major,135
On Fire,Lloyd Banks,A♭ Major,95
My Everything,Ariana Grande,B Major,62
Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",D♭ Major,136
What's wrong(Feat. SURAN),"HAAN, JUNE, SURAN",F Minor,162
Baka Mitai (馬鹿みたい) / Dame dane,TANAKA,B♭ Minor,74
Loving You,Lim Young Woong,G Major,140
운명,Why,E Minor,105
Such a thing,Paul Blanco,A♭ Major,134
"Lost Highway (feat. Wilcox, Jin Hyojeong)","Clazziquai, Wilcox, Jin Hyojeong",D♭ Minor,124
Hello,"Younha, pH-1",F Major,103
SEOUL (Such a Beautiful City),H1-KEY,A♭ Major,134
헤어지고 사랑을 배우는 나예요,Not Found,,
여전해서 다행이야 (With 박연),Not Found,,
Different Hearts,"GINJO, SOLE",A♭ Major,134
오늘은 헤어지는 날이죠,Not Found,,
Divine Morning,Delorme & Co,F Minor,96
초월,Not Found,,
The Day I Stop Dancin',Jon Pardi,E♭ Major,84
When we broke up,Yang Da Il,A♭ Major,134
Portrait of a Tale,Haruki Takahashi,G Major,170
Blinding Lights,The Weeknd,D♭ Major,171
a Rainy Night,JoyAllen,C Major,88
Monthly Project 2023 August Yoon Jong Shin - HEEKAK,Yoon Jong Shin,A♭ Major,134
On My Way,KIM WOOJIN,A♭ Major,134
ICY U,Bamsem,A♭ Major,95
cigarette,CRUCiAL STAR,F Major,85
Synchronize,Milky Chance,B Minor,124
WDYW,"Carnage, Lil Uzi Vert, A$AP Ferg, Rich The Kid",C Major,125
Closer,"The Chainsmokers, Halsey",A♭ Major,95
It'll pass,"HEIZE, Jung Seung Hwan",F Major,130
가을 우체국 앞에서,Yoon Do Hyun,A Major,142
Luv Luv Luv,"JO YURI, SUNG HAN BIN",A♭ Major,134
Can I Be Me,훈정양,A♭ Major,134
SALTY BOY,ONEWE,A♭ Major,134
Wandering Youth,Choi Yuree,A♭ Major,134
Beauty Girl,SparQlew,B♭ Major,123
WELL 우물,SoNakByul,A♭ Minor,130
Strange Tropics,THORNAPPLE,A Minor,168
Naive,The Kooks,A♭ Minor,103
러브택시 Love taxi,2danji,G Major,136
In My Room,Chance Peña,E Major,134
사랑에 끝이 있다면,Hwang Si-Yeon,F Major,138
"Balaclava (Feat. Street Baby, ZENE THE ZILLA, Skinny Brown, Khakii, cwar, ksmartboi, Layone, KAMBO, Don Mills) - REMIX","Jayci yucca, dnss, Street Baby, ZENE THE ZILLA, Skinny Brown, Khakii, cwar, ksmartboi, Layone, KAMBO, Don Mills",A♭ Major,134
Trouble (Feat. Ahn Byeong Woong),"Ourealgoat, Ahn byeong woong",A♭ Major,134
just for one day - Live Version,Dayangsung,C Major,108
It's you again,Han Ga Bin,B Major,134
Sweet Dreams (Are Made of This) - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",C Minor,125
Smooth Sailing,Norberg,G Major,96
꿈속의 새 tear drops,Siwa,A♭ Major,134
Between the Two of Us,"MRCH, LAS",A♭ Major,134
Wait A Minute ! (Feat. 황세현(h3hyeon)),"HAAN, Chan, h3hyeon",C Minor,120
In Your Heart,"Pain of Truth, Terror",A♭ Major,185
화해 I'm happy,HANRORO,A♭ Major,134
Summer Song (Prod. BIG Naughty),"BIG Naughty, Leellamarz",B Minor,160
Baggy Jeans,NCT U,D♭ Major,89
Tear drops,Dynamicduo,A♭ Major,134
You Feel Like Home,Hills x Hills,E Major,102
BLUE GIANT,"Hiromi, 馬場智章, Shun Ishiwaka",D Minor,84
새벽한시 (1AM),TAEYANG,G Major,174
Illuminate,"Plato III, Remi Lekun",D♭ Minor,138
나였으면,Na Yoon Kwon,A Major,71
Tough girl (Feat. MC Meta) - Remix,"Park Ki Young, MC Meta",A Minor,140
나였으면,Na Yoon Kwon,A Major,71
Extinction,THORNAPPLE,B Major,133
On a day like this,Ryu Garam,F Major,176
Surfer Boy Paradise,PARK RD,E Major,157
Thankful Mother,Han Kyung Il,E♭ Major,139
we dance the waves,Mongoo,G Major,125
Refresh (feat. Zenho),"INDOW, Zenho",B♭ Major,105
O.M.G.,"Sunny 2point0, Trippie Redd",C Major,140
where r u,Kill Paris,G Major,107
Stellar,Incubus,A Major,128
Lokuko (feat. Kid Wine),"oceanfromtheblue, Kid Wine",A♭ Major,134
Go Ahead and Fly,Delroy Gage,A Major,161
"Red Balloon - From The ""Home"" Soundtrack",Charli XCX,C Major,89
낙원 (feat. 이재훈),"PSY, Lee Jae Hoon",G Minor,104
Shoot At Me,Isaac Hong,B Major,130
Quit Playing Games (With My Heart),Backstreet Boys,B Minor,100
방랑자,JOHA,D Major,134
감사,Kim Dong Ryul,D♭ Major,132
All I Want for Christmas Is You,Mariah Carey,G Major,150
Attachment,Kim Bum Ryoung,A♭ Major,120
내 이야기 (feat. Skinny Brown),"M1NU, Wiz World, Skinny Brown",F♯ Major,88
Memories,Hwang In Wook,C Major,133
Wonderful U - Demo Version,AGA,C Major,144
We're still the same,SOONHO,E Major,144
Gotcha,The Altons,B Minor,112
buzzkill,MOTHICA,A♭ Minor,170
Opening Titles Remix,"Sunset Shimmer, Twilight Sparkle, Pinkie Pie, Rainbow Dash, Fluttershy, Apple Jack, Rarity",F♯ Major,143
늦여름 Late Summer,CHS,A♭ Major,105
사랑의 기호성,TAEIN,C Major,144
Like You,Seo Roi,F Minor,93
Good Person Complex,Baek A,D Major,94
Watch This - ARIZONATEARS Pluggnb Remix,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",B Minor,130
You were all I had,Ran,F♯ Major,132
You're not with me,The Daisy,A Major,136
I Hate Myself,828,E♭ Major,179
Adulting,Beach Bunny,D♭ Major,100
PARANG,Jang Jane,A Major,92
Last Summer Whisper,Anri,E Major,79
AEAO,"Dynamicduo, DJ Premier",D Major,153
Homecoming,Green Day,A Major,124
This Is Your Night,Amber,A Minor,128
Satisfaction,"David Guetta, Benny Benassi",B Major,126
Dumb,Nirvana,F♯ Major,114
Shall We Dance,Block B,D Major,112
Rest,BDC,A♭ Major,85
여름안에서,DEUX,B Major,128
Bfg Division,Mick Gordon,G Major,116
Come Away With Me,Norah Jones,C Major,106
Tell me you don't like me,Lee A Young,B♭ Minor,128
기억해줘요 내 모든 날과 그때를,Gummy,E Major,136
Boring Girls,Pissed Jeans,D♭ Major,144
"I swear, I Really Wanted To Make A ""Rap"" Album But This Is Literally The Way The Wind Blew Me This Time",André 3000,B Major,167
Summer Rain,GFRIEND,F♯ Major,104
오래된 친구,Light & Salt,D Minor,80
Dancing in the Moonlight,King Harvest,B♭ Major,136
Little Dark Age,MGMT,A♭ Major,105
HANGANG,Hoody,B Major,109
Rain Falls (Feat. Heo Hoy Kyung),"J'Kyun, Heo Hoy Kyung",A Major,84
"Ladi Dadi (Feat. Microdot, Jero)","RAVI, Jero, Microdot",G Minor,100
L.D.R,406 Project,D♭ Major,110
Good Times Go By Too Fast,Dylan Scott,D Major,148
Jiyun is here,HONG JIYUN,F Major,150
Pepperoni Pizza (feat. DUCK BAE),"K Jun, DUCK BAE",F Minor,156
Happy Birthday To Me,Cracker,C Major,128
Fall love wild joy,Mlma,F Minor,110
Empty Words,GB9,E Major,134
테리우스,Eungaeun,D Minor,126
FFYL,Quinn XCII,A♭ Major,130
파리 vs 모기,JunyTony,D Major,146
It's so beautiful,Choi,D♭ Major,122
"Take It, Flip It (Feat. Sik-K)","BLASÉ, Sik-K",D♭ Major,144
Daydream ( feat. CRUCiAL STAR ),"늘보(Neulbo), Sushiwishfish, CRUCiAL STAR",B♭ Major,77
Sun Moves,The 3rd Masta,E Minor,174
Blue & Blue,최보통,B♭ Major,120
하고픈 말,Sooya,C Major,136
Revenge Dress,Family Dinner,A Major,127
야광 (feat. 허스키),"나혜, HUSKI",F♯ Minor,172
나의 노래,Kim Kwang Seok,G Major,180
Reverberation (With Jung Su Jung),"D.Whale, Jung Su Jung",B♭ Major,122
THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,D Major,160
Swimming Pools (Drank),Kendrick Lamar,A♭ Major,74
You're Beautiful,James Blunt,C Minor,82
Hey Driver (feat. The War and Treaty),"Zach Bryan, The War and Treaty",A Minor,80
Forget (Feat. ASH ISLAND),"Cloudybay, ASH ISLAND",G Major,90
이름 모를 소녀,김정호,D Major,124
If We Love Again,"BOOHWAL, Kyung Ho Kim",A Major,153
Fly Away,Lenny Kravitz,G Major,160
Blue Hair,TV Girl,F Minor,80
남행열차,현주,D Minor,178
Slur,Park Chan Young,D Major,132
Flower Tail,Dabda,C Major,118
Cherish,PINN,G Minor,116
개미,Not Found,,
"Hate Bein Sober (Feat. Skinny Brown, Kor Kash, The Quiett)","Yammo, Skinny Brown, KOR KASH, The Quiett",C Minor,104
Missssing You (feat. sh),"SHUYA, sh",D♭ Major,104
쓸쓸한 꿈,Error,,
It's You,Ali Gatie,B Minor,96
"How U Feel? (Feat. Paloalto, Giveom)","BUMKEY, Paloalto, Giveom",G Major,172
You Proof,Morgan Wallen,F Minor,125
별빛이 피면 Star Blossom,"DOYOUNG, KIMSEJEONG",E Major,125
almost there,Yun DDanDDan,D♭ Major,178
"Mine (Prod. 성국, Matt, niceshotnick)",Error,,
The 6th Summer,PLAVE,E Major,180
Summer Night,Ahzura,G Major,131
Starlight,Jon Pardi,C Major,100
Uptown Girl,Billy Joel,E Major,129
운명,Why,E Minor,105
사랑도 모르면서,한수,E♭ Minor,158
그대와 함께,BUMJIN,A♭ Major,130
Fake Love (feat. HOWLER & MALITABU),"Chillin Boi G, HOWLER, Malitabu",F♯ Major,75
All Comes Down (Feat. Owen),"MRSHLL, J-Path, Owen",D♭ Major,118
Domino,Jessie J,G Major,127
그대를 만나,KangHui,D Major,129
The Phantom Of The Opera Symphonic Suite - Pt.1,"Andrew Lloyd Webber, The Andrew Lloyd Webber Orchestra, Simon Lee",F♯ Minor,176
숨,"DEAN, Rad Museum, Mokyo",B♭ Major,173
STILL ALIVE,YUNNUGU,D Major,180
Panorama,IZ*ONE,A Minor,126
Bye My Bad Night,CheongMyeong,B♭ Major,98
Like an undeleted photo,Jae Kyung,E Major,135
해피엔딩,Jay Park,D Major,125
고백하러 왔어 (Love Confession),유태,E♭ Major,132
The Chipmunk Song (Christmas Don't Be Late),Tinsel Tunes,C Major,74
TimeHeart (feat. seizetheday) (prod. Heondred),"FUTABA, seizetheday",C Major,128
Every time we walk together,Lydia,F Major,128
Bambambam,Yerin,B Minor,121
Lapse of Heat,LA POEM,F Major,136
Unbeatable,TIOT,B Minor,90
Trouble,Cage The Elephant,C Major,78
We Got History,Mitchell Tenpenny,B Minor,110
꽃 피는 봄이오면,발라드가수들,A♭ Major,128
Waste My Time,Essosa,F Minor,120
틈,Error,,
A-MOONO-KE (I’m OK),JEON SOYEON,F Major,95
Choice (Orchestra Version),JUNGHEUM BAND,C Minor,141
"You were my summer, you were my green",Lee Jung Kwon,A Major,98
부탁해요,WAX,D Major,132
Naked Gold (Prod. Czaer),Error,,
Picture To Burn,Taylor Swift,G Major,106
Dreamin,Kularr,A Major,115
Red Diamond (Korean ver.),Error,,
Moving Day,Paul Lovett,F♯ Major,86
Alice,Old English Sheep Dog,D Major,110
KIMBAB,Error,,
F.W.B. (English Ver.),Error,,
Estrellas,Natanael Cano,F♯ Minor,120
The Sand's pray,RECORDBELL,B♭ Major,166
Cotton Eye Joe,Rednex,A Minor,132
생각보다 오래 걸리나 봐,Error,,
Pony,Ginuwine,A♭ Minor,142
슬픈 그대가 좋아,Error,,
Drip Too Wet (Feat. 박재범),Error,,
Spring Is Not Like Spring (with YEGNY),"Soul String, Yegny",E♭ Major,119
Acting Like It’s All Okay - English ver. Instrumental,by me,D Major,82
My Dream Castle,Lea van der Eule,E Major,137
HEY,Not Found,,
About Time,YeonJeong,D Major,122
I Want You,Mitski,C Major,125
care4u,0WAVE,B♭ Major,162
EVERYTHING,The Black Skirts,F♯ Major,120
Still Falling For You,Dawn&Night,C Major,110
Rush,Troye Sivan,D♭ Minor,90
Alive,Pearl Jam,B Minor,75
Love Lee,AKMU,F Minor,100
혼자 남은 지금 꼴이,death's dynamic shroud,F Major,98
Pirate King,ATEEZ,E♭ Minor,173
Kitsch,IVE,G Minor,89
나였으면,Na Yoon Kwon,A Major,71
고백,DELISPICE,F♯ Major,80
그때는 몰랐었다고,Not Found,,
Tarzan,Not Found,,
PERFORMER,Not Found,,
이별하지 않는 사랑도 어딘가 있을거야,Error,,
끝자락,Error,,
Freedom of Speech (with J. Cole),"Dreamville, J. Cole",A♭ Major,137
Ron Artest,"Babyface Ray, 42 Dugg",D♭ Major,122
나 정말 힘들어 Part.2 (feat. 폴림),"Jung Chang Yong, Paul Lim",E♭ Major,69
인생은 새옹지마,김경민,B♭ Major,135
To summer didn’t shine for us,ALEPH,A♭ Major,140
DON'T HURRY,Jhung,G Major,138
Dive - Recorded At Sound Stage Nashville,Luke Combs,D♭ Major,131
"MILANO (feat. NO:EL, VAITEI)","Monello, NO:EL, VAITEI",D♭ Minor,122
너를 잃은 밤 (Feat.VVON),"Cha Woo Joo, GYU HYUK, VVON",B♭ Major,98
Where are we on that day? (feat. Kim Gyeol),"Yeoro, Kim Gyeol",D Major,124
The Painted On The Moonlight,MIYEON,B♭ Major,75
미친 사랑의 노래,Not Found,,
Nothing Without You,The Weeknd,D♭ Major,110
Sadness Is Rebellion,Lebanon Hanover,A Minor,140
It's you (Feat. COCONA),"pH-1, COCONA",B♭ Major,79
나는 고백하네,24 Hours,C Major,62
Seoul Station in the Eternal Night,TRAVELLER,A Major,90
아무에게 말 못했던 고민들은 계속 맘에 쌓이네 (feat. 노아주다),"Jaysm, noahjooda",B Major,94
Dear my love,Leeyeongwon,A Major,160
DON’T LOOK BACK,SECHSKIES,C Major,124
Every End of the Day,IU,B♭ Major,109
I can't say goodbye,"park Yeong hoon, Serious Frog",B♭ Major,134
A Story between You and Me (Original Game Soundtrack) [feat. saera],"SKYWALK, saera",D Minor,138
Another you (Feat. DINDIN) (Prod.by DINDIN),"JUNG KYU MIN, DINDIN",F♯ Minor,90
Full Stop,IU,B Major,122
Happy birthday,"UV, KCM",A♭ Major,137
Typing,Jay Critch,F♯ Major,112
내 맘도 아파요 - New Version,"PD BLUE, Yoon Hye Sun",C Major,140
Whispers in the Dark,Skillet,B Minor,94
Dreamers (feat. Ashley Alisha),"Dept, Ashley Alisha",A Major,91
Withered Time,hartts,D Minor,180
Born To Be Yours,"Kygo, Imagine Dragons",E♭ Major,114
Bingle Bangle Bangle Bingle,Seon Han,B Major,117
도망가 (with Fleeky Bang),"Tray B, Fleeky Bang",A Major,156
Summer Cosmos,Lacuna,A♭ Minor,134
Tik Tak Tok (feat. So!YoON!),"Silica Gel, So!YoON!",B♭ Minor,176
Hero,LUCY,D♭ Major,174
Run Away High,Sam R Barber,E Major,128
외쳐본다,Not Found,,
Bye Bye,eAeon,A♭ Major,111
나만 예뻐해줘,오은지,E♭ Minor,115
She Want Some More (feat. Ken Carson),"Internet Money, Lil Tecca, Ken Carson",F♯ Major,141
혼자 남은 밤,Kim Kwang Seok,C Major,66
"A man's freedom, a woman's duty",KUM JANDI,B Minor,78
Came Out Wrong,Coffeeboy,B Minor,140
flex (Prod. By GIRIBOY),"GIRIBOY, Kid Milli, NO:EL, Swings",G Major,147
그렇게 너와 헤어지고,Woo Yi Kyung,G Major,136
Cockamamie (Prod. UGP),Hannah Jang,E♭ Minor,138
하지 못한 말,Not Found,,
More Than Thought,Yoon Hyun Sang,D Major,78
Summer Night,Not Found,,
I'm Fine,Not Found,,
FANTASY_X_ROCK,Not Found,,
점점,Brown Eyes,A Minor,82
"Time (Feat. Skinny Brown, Gist, YongYong)","Midas P, Skinny Brown, Gist, YongYong",F♯ Major,75
"And, Go on","Kim Jong Kook, TJ, Cha Tae Hyun, Hong Kyung-min, 홍경인, Kang Hoon",F Major,140
듣던 노래,JUTO,B Major,95
으라차차 내 인생,송실장,D Major,135
Standing Next to You,Jung Kook,D Minor,106
"Well done, guys!",Lee Seung Gi,E Major,98
SLAY,EVERGLOW,F♯ Minor,106
A.I.BAE - Korean Ver.,LE'V,D♭ Major,148
Future (Lollapalooza ver.),j-hope,A Major,106
Promises (feat. Joe L Barnes),"Maverick City Music, Naomi Raine, Joe L Barnes",B♭ Major,115
잘 지내고 있니,Not Found,,
Killin’ Me Good,Not Found,,
Better Things,Not Found,,
King Kong,"Jibbs, Chamillionaire",D♭ Major,78
Good Luck to You,PEPPERTONES,D♭ Major,82
Don't Come Back,"HEIZE, Yong Jun Hyung",G Major,92
돌아갔던 길 Forget Me Not,Summer Soul,E♭ Major,93
전화받어,Mina,F♯ Major,108
Cloud,BoA,D♭ Major,77
Pack the All Harms Up,Tejong,E Minor,76
zZ(hangbangbulmyung),"iiso, MASON HOME, ron",A Major,130
KIDDING,ISEGYE IDOL,F Minor,130
Laffy Taffy,D4L,G Minor,77
Leave behind,Gemstone,E Major,132
Sell the sky,"entoy, Napoleon the Wilderness",A Minor,123
나는 행복한 사람,Lee Moon Sae,E Minor,120
Summer Diary,PL,A♭ Major,170
Mona Lisa,"Five Fingers, Hyo Bum Shin",G Minor,140
happybirthdaytoyou!,Budung,D Major,100
Cupid - Twin Ver.,FIFTY FIFTY,D♭ Minor,122
풍각쟁이 (Feat. 수퍼비(SUPERBEE)),Not Found,,
INEEDYOURLOVE,Loco,D♭ Major,156
do we have to break up,Dearming,B Major,132
Rubber Ball,Not Found,,
이사 Moving,Krr,C Major,105
stunning. (freestyle),hako,A♭ Major,149
Girls’ Capitalism,tripleS,D Minor,123
What time! (feat. DumbAss),"Kenzi, DumbAss",C Major,97
Make Moves,NEFFEX,F♯ Minor,130
비 온 뒤에 (feat. 단테),"Sad Diminish, DaNTe'",G Major,136
Haze,LUCY,E Major,180
Memory to Drown,Bryan Martin,F♯ Major,126
Output Only,"Saint Miller, Will Not Fear",D♭ Major,145
One Look,Not Found,,
혼자 살아서 뭐해,Not Found,,
Turns Out (feat. foggyatthebottom),"Owen, Foggyatthebottom",B Minor,140
Tell me it's me,BLITZERS,A♭ Major,103
hate you,BLSG,E Minor,128
두 바퀴로 가는 자동차,Kim Kwang Seok,G Major,106
얼음요새,Dear Cloud,C Major,143
Night,dori,B♭ Major,92
91,NicoFlowProductions,G Major,91
Up Late,Ari Lennox,E♭ Minor,80
Bubble,Not Found,,
But I Have an AC (Feat. Kyly),"015B, Kyly",D Major,95
LOVE SONG,HYUN SEO,C Minor,118
The Moment of Mistake,"Sentimental Boy, Jeong Haeil",B Major,106
로맨스를 만들어,Bae Giseong,E Major,78
Alive,Pearl Jam,B Minor,75
물결 River,Darin,B♭ Major,112
Mouth full,Ehosuk,F♯ Major,98
Stay All Night (Stay a Little Longer),Willie Nelson,G Major,180
Cartier,"Nick Nayersina, Bankrol Hayden",F♯ Minor,93
Without any thought,Baeksik,C Major,80
Rewind,MoneySign $uede,D♭ Major,103
Steamy Hot,Jiselle,B Major,98
Easier,5 Seconds of Summer,F Major,176
M.D.M.A.,Lua.,G Major,150
What′s Up?,ADYA,D Major,132
Yeonnam-dong (Feat. lIlBOI),"Dvwn, lIlBOI",F Major,70
Billionaire (feat. Bruno Mars),"Travie McCoy, Bruno Mars",F♯ Minor,87
2516,Luna Li,C Major,84
Old Is Gold - Cinematic Mix,"M-291, The Remix Cool",D♭ Minor,180
Where to (Welcome Daehakro Festival 2023),TIKITIK,F Major,100
Hide And Seek (feat. Soo-Yeony & 7uly Seven),"SIM2, Soo-Yeony, 7uly Seven",D♭ Major,78
Down and Dirty,Keyshia Cole,F♯ Major,140
Cloudy Day (feat. SUMIN),"Hawoong, SUMIN",A♭ Major,160
Tilted,Christine and the Queens,G Major,100
Rainy Night,JOSEOBIN,D Major,81
My heart says,MIJOO,G Major,132
If I have you only (My love X Nerd Connection),Nerd Connection,A Major,138
REVIVED,Derivakat,D♭ Minor,180
Like our summer time,JEONG HYO BEAN,G Major,107
Domino Dancing - 2003 Remaster,Pet Shop Boys,C Major,110
Don't Deserve It (feat. Jae Woo AN),"Bas Bao, Jae Woo AN",C Major,170
Between falling petals,104,F Minor,108
Pop Punk (feat. Dive & DOHANSE),"BIGONE, DOHANSE, Dive",A Major,162
특별시에서의 공포와 혐오,Gangsinu,F♯ Minor,100
Let's break up now,Lydia,B Minor,123
Without You,Cheon Dan Bi,F♯ Major,127
Starboy,"The Weeknd, Daft Punk",G Major,186
비포장도로,HoRyu,D Major,154
The Girl from Ipanema,Eartha Kitt,G Major,89
영원,Sky,A♭ Major,84
2016,Sam Hunt,F♯ Major,150
Let me know (Feat. YEOHO),"DUT2, YEOHO",B Minor,98
Calling for Spring,Fromm,F♯ Minor,118
We broke up easily,YOONWON,D♭ Major,134
Dessert,Dawin,F♯ Major,97
Cause I Love You,roon,D♭ Major,108
Grow Apart,Hanul Lee,A Minor,98
surf.,wave to earth,D Major,135
Too much love (feat. hanyu),"curv moon, hanyu",D Major,160
Word on the Streets,Key Glock,B♭ Minor,148
I Don’t Know Yet What Love Is,TSUKI(Billlie),B Minor,163
Told You,DKB,D♭ Minor,95
Beautiful Crazy,Luke Combs,B Major,103
아마 Maybe (Feat. RIPLEY),"Mabinc, RIPLEY",B♭ Major,76
From this summer to forever - 너와 그 여름,Beaver,A Major,118
blessing in disguise,HUH YUNJIN,G Major,115
그때의 우리가 그립다 (feat. 이루다),"Jung Chang Yong, Lee Ru DA",B Major,133
"Ice Breaker (For the Big ""M"")",The J. Geils Band,G Major,133
그날의 우리가 그리워 (feat. 이상은),"어반폴리, Leetzsche",B Major,130
Silver and Gold,Trampled by Turtles,A Major,180
"Enfant Terrible (Feat. Dumb Glitch, Quxan)","HRBstage, Dumb Glitch, Quxan",E♭ Minor,120
Voyage,KIMSEJEONG,D Major,100
"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)","Wu-Tang Clan, Method Man, Raekwon, Inspectah Deck, Buddha Monk",B Minor,181
"Kicks (feat. Paloalto, Chancellor)","와디, Paloalto, 챈슬러(Chancellor)",B Minor,122
보이지 않아도 ACOUSTIC Ver. (Feat. 이찬미),"염평안, Lee Chan Mi",F♯ Major,130
PAPAGOU,SIDARTA,B Minor,126
